"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
3599608																																																																																																																																																														0	0	8528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19888	19632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19632	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3599804																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1603	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	0	685	0																									0	0	0	0	0	0	0	0	0	0	
3601079																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3602469																																																																																																																																																														0	0	2001	0	0	0	0	0	0	0	0	2000	2002	0	0	0	0	0	0	0	0	1500	1503	6020	6012	0	1500	1503	4020	4010	2000	2001	0	0	0	0	0	0	2001	4388	1123	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3602889																																																																																																																																																														0	0	1896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23170	23404	0	0	0	817	814	0	0	0	0	0	526	0	0	505	309	0	0	0	154	213	4574	2336	6989	7798																									0	0	0	0	0	0	0	0	0	0	
3603457																																																																																																																																																														0	0	8222	0	0	0	0	3650	3653	0	0	5515	5535	0	0	0	0	0	0	0	0	14728	14667	90191	90213	0	14728	14667	0	0	0	0	186	0	0	0	0	5021	0	16865	2047	0	186	128	0	3183	2008	14090	61415																									0	0	0	0	0	0	3422	3434	0	0	
3603961																																																																																																																																																														0	0	2640	0	0	0	0	0	0	0	0	12000	12000	0	0	0	0	0	0	0	0	0	0	12630	12640	0	0	0	0	0	0	0	0	0	0	12000	0	0	0	0	640	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3603970																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	1562	1618	0	0	1039	1078	0	0	0	0	0	0	3500	3614	0	0	0	0	0	0	0	0	0	0	0	0	2143	553	0	0	0	0	0	0	918	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3604155																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3606533																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10087	9937	0	0	0	0	0	0	36774	37363	0	0	0	6608	6483	0	0	1936	0	0	992	0	0	7814	5504	2109	944	0	0	229	1058	2183	10966	5563																									0	0	0	0	0	0	1822	1847	0	0	
3606971																																																																																																																																																														0	0	36185	0	0	0	0	0	0	0	0	9000	8683	0	0	0	0	0	0	0	0	0	0	55655	53882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8683	0	0	0	0	0	10075	33496	1627	0																									0	0	0	0	0	0	0	0	0	0	
3607062																																																																																																																																																														0	0	26438	0	0	0	0	0	0	0	0	39726	39582	0	0	0	0	0	0	0	0	0	0	49643	49860	0	0	0	9917	10278	0	0	253	0	0	0	253	35548	6588	7230	241	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3610567																																																																																																																																																														0	0	15975	0	0	0	0	0	0	0	0	1491	1481	0	0	1007	1030	0	0	0	0	0	0	32441	33065	0	0	0	2014	2049	0	0	0	0	0	498	0	1062	1239	1763	0	0	0	156	0	1884	632	10487	15346																									0	0	0	0	0	0	252	263	0	0	
3610718																																																																																																																																																														0	0	261	0	0	0	0	0	0	0	0	3003	2995	0	0	0	0	0	0	0	0	0	0	7535	7531	0	0	0	0	0	0	0	0	0	0	0	0	2491	0	504	0	0	0	0	0	3555	0	0	981																									0	0	0	0	0	0	3523	3555	0	0	
3612525																																																																																																																																																														0	0	14473	0	0	0	0	5481	5416	0	0	15247	14812	0	0	0	0	0	0	0	0	0	0	44679	44112	0	0	0	481	473	6446	6355	0	0	0	0	0	0	984	14979	4738	0	112	28	0	5792	4748	6433	6297																									0	0	0	0	0	0	265	272	0	0	
3613559																																																																																																																																																														0	0	49743	0	0	0	0	0	0	0	0	8717	8685	0	0	11889	11904	0	0	0	0	0	0	91831	91661	0	0	0	34144	33731	8717	8686	0	0	0	0	0	0	1026	29691	23603	0	0	0	0	3299	34042	0	0																									0	0	0	0	0	0	14626	14879	0	0	
3613652																																																																																																																																																														0	0	2253	2000	2014	0	0	0	0	0	0	5247	5221	0	0	0	0	0	0	0	0	0	0	10503	10442	0	0	0	0	0	0	0	0	0	0	0	0	5259	1976	0	0	0	0	0	0	3207	0	0	0																									0	0	0	0	0	0	3256	3207	0	0	
3614369																																																																																																																																																														0	0	14214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32776	33091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4344	7236	8747	12764	0	0																									0	0	0	0	0	0	30928	31259	0	0	
3614837																																																																																																																																																														0	0	1215	0	0	0	0	0	0	0	0	4147	4169	0	0	0	0	0	0	0	0	0	0	22481	22565	0	0	0	0	0	0	0	0	0	0	0	0	0	501	3668	0	0	0	0	0	10389	8006	0	0																									0	0	0	0	0	0	891	882	0	0	
3614930																																																																																																																																																														0	0	2297	0	0	0	0	370	383	0	0	4011	3929	0	0	0	0	0	0	0	0	0	0	18067	18053	0	0	0	0	0	1999	1924	0	0	0	0	0	0	0	3929	383	0	0	0	0	1593	2097	6599	3452																									0	0	0	0	0	0	138	145	0	0	
3614958																																																																																																																																																														0	0	21242	0	0	0	0	0	0	0	0	2000	2002	0	0	0	0	0	0	0	0	0	0	20953	21242	0	0	0	0	0	0	0	517	0	0	2002	0	0	0	0	0	517	0	361	853	15181	2328	0	0																									0	0	0	0	0	0	822	836	0	0	
3614976																																																																																																																																																														0	0	15280	0	0	0	0	0	0	0	0	9450	9305	0	0	0	0	0	0	0	0	0	0	24299	23988	0	0	0	485	472	3450	3445	0	0	0	0	0	499	7352	1924	0	0	464	0	0	11328	480	0	1939																									0	0	0	0	0	0	441	464	0	0	
3615021																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6809	6809	0	0	0	0	0	0	6809	6809	0	0	0	0	0	0	0	0	0	0	6809	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3616309																																																																																																																																																														0	0	45430	0	0	0	0	17541	17863	0	0	10000	10000	0	0	15765	16113	0	0	0	0	15032	15148	60873	61568	0	15032	15148	9447	9442	900	892	13335	0	0	35405	2428	5701	443	10084	14389	0	0	0	0	7850	0	0	300																									0	0	0	0	0	0	0	0	0	0	
3616680																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3617856																																																																																																																																																														0	0	5063	0	0	0	0	0	0	0	0	12500	12484	0	0	0	0	0	0	0	0	0	0	13013	13023	0	0	0	0	0	505	511	1536	0	0	0	1536	5919	5029	0	0	0	539	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3619216																																																																																																																																																														0	0	15562	3019	3019	0	0	0	0	0	0	4499	4492	0	0	0	0	0	0	0	0	0	0	19525	20131	0	0	0	0	0	0	0	1509	0	0	0	1509	6002	0	0	0	0	0	0	0	12620	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3620539																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3620913																																																																																																																																																														0	0	10683	0	0	0	0	979	988	0	0	2000	1991	0	0	3498	3566	0	0	0	0	0	0	31059	31021	0	0	0	6466	6262	2000	1991	0	0	0	0	0	0	1003	7321	4484	0	0	0	72	15320	2823	0	0																									0	0	0	0	0	0	0	0	0	0	
3620922																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3623110																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	994	0	0	1000	956	672	687	2000	1950	0	672	687	0	0	1000	956	0	0	0	994	0	0	956	672	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3623969																																																																																																																																																														0	0	1155	0	0	0	0	0	0	4982	5061	0	0	0	0	0	0	0	0	0	0	21104	21623	0	0	0	16122	16562	0	0	0	0	65	0	0	0	65	479	1883	17648	1028	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3625002																																																																																																																																																														100	100	100	0	0	0	0	0	0	0	0	6057	6077	0	0	500	498	0	0	0	0	364	385	6557	6575	0	0	0	0	0	3796	3808	0	0	0	498	0	853	4315	1009	0	0	0	0	0	265	0	0	0																									0	0	0	0	0	0	0	0	264	285	
3625048																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3625132																																																																																																																																																														0	0	0	0	0	0	0	7922	8030	0	0	2950	2929	0	0	3615	3793	0	0	0	0	0	0	30968	31556	0	0	0	1511	1543	2950	2929	1543	0	0	7198	1543	0	3661	3062	832	0	0	0	0	10825	1619	750	2068																									0	0	0	0	0	0	0	0	0	0	
3625589																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	3975	4048	0	0	0	0	0	0	0	0	0	0	29158	29335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4048	0	0	0	0	0	9069	16218	0	0																									0	0	0	0	0	0	2108	2201	0	0	
3625664																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1785	1811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1811	0	0	0																									0	0	0	0	0	0	1785	1811	0	0	
3626184																																																																																																																																																														0	0	3472	0	0	0	0	0	0	0	0	3731	3694	0	0	0	0	0	0	0	0	0	0	3731	3694	0	0	0	0	0	0	0	1273	0	0	754	519	494	1125	802	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3626858																																																																																																																																																														0	0	0	1670	1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1766	1670	0	0	0	96	90	0	0	0	0	0	0	0	0	0	1580	90	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3627109																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3628777																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	4000	3925	0	0	0	0	0	0	0	0	0	0	46197	45764	0	0	0	0	0	2000	1942	0	19099	18990	0	0	0	991	2934	0	0	0	0	0	0	0	1409	21440																									0	0	0	0	0	0	0	0	0	0	
3629420																																																																																																																																																														0	0	5489	0	0	0	0	0	0	0	0	13002	12810	0	0	0	0	0	0	0	0	0	0	18933	18812	0	0	0	1114	1061	11502	11306	0	0	0	0	0	0	0	13298	573	0	0	0	0	1555	3387	0	0																									0	0	0	0	0	0	0	0	0	0	
3629484																																																																																																																																																														0	0	1319	0	0	0	0	0	0	0	0	3950	3849	0	0	2309	2221	0	0	0	0	0	0	15874	15577	0	0	0	3108	3006	2500	2423	0	0	0	0	0	1183	0	7893	0	0	0	0	0	4830	857	814	0																									0	0	0	0	0	0	440	431	0	0	
3630323																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6643	6596	0	0	0	5825	5777	0	0	203	0	0	0	203	175	0	5399	0	0	0	0	0	819	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3631067																																																																																																																																																														0	0	5537	0	0	0	0	0	0	0	0	2001	2042	0	0	0	0	0	0	0	0	0	0	17757	17758	0	0	0	0	0	0	0	0	153	153	0	2042	0	0	0	0	0	0	0	0	0	7667	0	7896																									0	0	0	0	0	0	3248	3240	0	0	
