"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	RCONC979	TEXT4087	
2846453																								337	0	0	0	0	0	false	0	0	0	337	0	0	0	0	0	6	1	0	0	0	0	0	0	false	0	0	0		
2847085																								0	0	29	0	0	1250	false	0	0	0	0	0	0	0	0	29	957	2	0	0	1250	0	0	0	false	0	0	0		
2847142																								0	0	0	0	0	10000	false	0	0	0	0	0	0	0	0	0	3311	1	0	0	0	10000	0	0	false	0	0	0	http://www.pinnaclebank-fl.com	
2847432																								0	0	365	0	0	0	true	0	0	0	0	0	0	365	0	0	7388	4	0	0	0	0	0	0	false	0	0	0	http://ccbsite.com	
2847553																								101	0	0	0	0	0	true	0	0	0	101	0	0	0	0	0	1222	1	0	0	0	0	0	0	false	0	0	0	http://WWW.PARKWAYBANKARIZONA.COM	
2847900																								0	0	0	2000	0	6725	true	0	0	0	0	0	0	0	0	0	3534	2	0	0	2500	2225	0	0	false	0	0	0	www.eshorelinebank.com	
2848037																								0	0	0	3000	0	3000	true	0	0	0	0	0	0	0	0	0	4608	3	0	0	0	0	0	0	false	0	0	0	http://redrockcommunity.com	
2848055																								0	0	0	1000	0	1000	true	0	0	0	0	0	0	0	0	0	2879	4	0	0	0	0	0	0	true	0	0	0	www.hcbia.com	
2848493																								0	0	0	0	0	7765	true	0	0	0	0	0	0	0	0	0	466	0	0	0	2000	5765	0	0	false	0	0	0	http://www.capitalsavingsbank.com	
2848671																								0	0	0	3750	0	9750	true	0	0	0	0	0	0	0	0	0	1197	0	0	0	2000	4000	0	0	false	0	0	0	http://signaturebkfl.com	
2848756																								0	0	0	19	0	5330	true	0	0	0	0	0	0	0	0	0	3670	3	0	0	2000	3311	0	0	false	0	0	0	http://www.fabtn.com	
2848895																								0	0	339	500	0	1038	false	0	0	0	0	99	0	240	0	0	396	3	0	0	538	0	0	0	false	0	0	0	http://www.gardencitystatebank.com	
2849212																								0	0	0	3000	0	7000	true	0	0	0	0	0	0	0	0	0	2600	2	0	0	4000	0	0	0	false	0	0	0	http://www.landmarkbankfl.com	
2849285																								0	0	150	2800	0	3100	true	0	0	0	0	150	0	0	0	0	1286	1	0	0	150	150	0	0	false	0	0	0	www.bankvista.com	
2849605																								1329	0	0	0	0	0	true	0	0	0	1329	0	0	0	0	0	16956	7	0	0	0	0	0	0	false	0	0	0	http://www.cypress-bank.com	
2849801																								0	0	1594	10000	0	97500	true	0	0	0	0	213	0	1381	0	0	13948	8	0	0	5000	82500	0	0	false	0	0	0	www.greenvillefirst.com	
2849829																								142	0	0	0	0	0	true	0	0	0	142	0	0	0	0	0	8421	4	0	0	0	0	0	0	true	0	0	0	http://firstindependentnv.com	
2850535																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	www.bankofamerica.com	
2850722																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	false	0	0	0	http://www.bmwusa.com/banking	
2850768																								0	0	0	6000	0	10462	true	0	0	0	0	0	0	0	0	0	0	0	0	0	700	3762	0	0	false	0	0	0	http://www.cornerstonebanknj.com	
2851028																								0	0	0	8000	0	38000	false	0	0	0	0	0	0	0	0	0	8579	4	0	0	5000	25000	0	0	false	0	0	0	http://www.peoplescb.com	
2851185																								0	0	2262	7139	0	7352	true	2091	0	0	0	0	0	171	0	0	2139	2	0	0	0	0	0	213	true	0	0	0	http://communitybankand trustonline.com	
2853358																								0	15	184	0	0	0	true	0	0	15	0	0	0	0	0	184	4727	2	0	0	0	0	0	0	true	0	0	0	http://www.gwinnettcommunitybank.com	
2854113																								0	0	0	3531	0	3531	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
2854140																								222	0	77	0	222	12	true	0	0	0	0	0	0	77	0	0	1900	0	222	0	0	0	0	0	false	0	12	0	www.gbsb.com	
2854494																								0	0	0	1500	0	1500	true	0	0	0	0	0	0	0	0	0	1098	1	0	0	0	0	0	0	false	0	0	0	http://www.southcountybank.com	
2855071																								0	0	0	5000	0	6000	true	0	0	0	0	0	0	0	0	0	1023	2	0	0	1000	0	0	0	false	0	0	0	http://www.alliancenationalbank.com	
2855156																								0	0	0	2995	0	5245	true	0	0	0	0	0	0	0	0	0	7705	3	0	0	2000	250	0	0	true	0	0	0	http://WWW.CBCHASKA.COM	
2855307																								0	0	102	0	0	0	true	0	0	0	0	0	0	102	0	0	567	0	0	0	0	0	0	0	false	0	0	0	WWW.DAVISONSTATEBANK.COM	
2855633																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	547	0	0	0	0	0	0	0	false	0	0	0	http://www.oaklawnbank.com	
2855866																								0	0	0	2000	0	4331	true	0	0	0	0	0	0	0	0	0	981	2	0	0	0	2331	0	0	false	0	0	0	www.thebankforme.com	
2855884																								0	0	208	0	0	217	true	0	0	0	0	0	0	0	0	208	196	0	0	0	0	0	0	0	false	0	217	0	http://www.sunrisebankabq.com	
2855893																								0	0	2557	8000	0	8000	true	2557	0	0	0	0	0	0	0	0	748	4	0	0	0	0	0	0	false	0	0	0	http://www.northstarbankna.com	
2855914																								0	0	0	0	0	10000	true	0	0	0	0	0	0	0	0	0	1822	1	0	0	0	10000	0	0	false	0	0	0	www.lowcountrybank.com	
2855978																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	12276	5	0	0	0	0	0	0	false	0	0	0	http://www.leadersbank.com	
2856032																								0	0	0	5000	0	15000	true	0	0	0	0	0	0	0	0	0	3201	3	0	0	10000	0	0	0	false	0	0	0	http://www.blackmountaincommunitybank.com	
2856395																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	4626	6	0	0	0	0	0	0	false	0	0	0	http://www.ncwbank.com	
2856500																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	27553	12	0	0	0	0	0	0	false	0	0	0	http://www.centrabank.com	
2856685																								0	0	6	0	0	737	true	0	0	0	0	0	0	6	0	0	236	0	0	0	0	0	0	0	true	0	737	0	WWW.SMITHRIVERBANK.COM	
2856694																								0	0	0	0	0	2	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	2	0	http://www.escrowbankusa.com	
2856939																								0	0	0	0	0	183	true	0	0	0	0	0	0	0	0	0	107	0	0	0	0	183	0	0	false	0	0	0	http://www.frontiersb.com	
2857600																								0	0	0	3000	0	12075	true	0	0	0	0	0	0	0	0	0	8735	5	0	0	5200	3875	0	0	true	0	0	0	http://www.oakbankonline.com	
2857794																								150	0	0	2400	150	8800	false	0	0	0	0	0	0	0	0	0	0	0	150	0	1850	4550	0	0	false	0	0	0		
2857806																								86	0	0	9000	86	9000	true	0	0	0	0	0	0	0	0	0	5743	3	86	0	0	0	0	0	false	0	0	0	http://service1stbank.com	
2858205																								0	0	0	7211	0	12126	false	0	0	0	0	0	0	0	0	0	3240	4	0	0	3369	1546	0	0	false	0	0	0	http://www.valleybankct.com	
2858492																								0	0	79	3500	0	5972	true	0	0	0	0	0	0	79	0	0	8173	5	0	0	2472	0	0	0	false	0	0	0	http://www.freedombankonline.com	
2858858																								1578	0	0	0	0	0	true	0	0	0	1578	0	0	0	0	0	5532	2	0	0	0	0	0	0	false	0	0	0	http://www.centurynationalonline.com	
2858960																								0	0	0	55000	0	55000	true	0	0	0	0	0	0	0	0	0	7648	3	0	0	0	0	0	0	true	0	0	0	http://www.thebancorp.com	
2859574																								291	0	0	4100	291	31969	true	0	0	0	0	0	0	0	0	0	16048	6	367	0	6000	21869	0	0	false	0	0	0	http://www.firstnational-online.com	
2859903																								0	0	0	50000	0	89244	true	0	0	0	0	0	0	0	0	0	7551	4	0	0	13000	6679	0	0	false	0	19565	0	http://accessnationalbank.com	
2860039																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	523	1	0	0	0	0	0	0	false	0	0	0	www.cbosdirect.com	
2860066																								1725	0	0	0	0	10000	true	0	0	0	1725	0	0	0	0	0	27304	9	0	0	10000	0	0	0	true	0	0	0	http://www.firstbankofthesouth.com	
2860271																								0	0	74	6000	0	6000	true	0	0	0	0	0	0	0	0	74	1352	1	0	0	0	0	0	0	false	0	0	0	www.crown-bank.com	
2860440																								510	0	0	17500	0	17500	true	0	0	0	309	0	0	0	0	0	20554	7	0	201	0	0	0	0	false	0	0	0	http://www.1stunitedbankfl.com	
2861317																								0	0	0	4450	0	5930	false	0	0	0	0	0	0	0	0	0	494	0	0	0	0	1480	0	0	false	0	0	0	http://www.bransonbank.com	
2864729																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
2866255																								0	0	0	4300	0	7800	true	0	0	0	0	0	0	0	0	0	3544	2	0	0	3500	0	0	0	false	0	0	0	http://www.copperstarbank.com	
2866385																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
2867056																								0	0	0	9135178	0	9262003	true	0	0	0	0	0	0	0	0	0	0	0	0	0	4619	122206	0	0	false	0	0	0	www.bankofamerica.com	
2867337																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://fivestarbank.com	
2868259																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	false	0	0	0	http://baytreebank.com	
2868352																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://simmonsfirst.com	
2869162																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	20501	6	0	0	0	0	0	0	true	0	0	0	http://www.amcombank.com	
2869180																								0	0	62	6000	0	7400	true	0	0	0	0	0	0	0	0	62	3253	6	0	0	1000	400	0	0	false	0	0	0	http://www.TheCountryBank.com	
2869199																								0	0	0	0	0	13712	true	0	0	0	0	0	0	0	0	0	809	5	0	0	3000	10712	0	0	false	0	0	0	www.premierbank.us	
2869667																								0	0	169	3066	0	8337	true	0	0	0	0	13	0	61	0	95	4040	3	0	0	5123	148	0	0	false	0	0	0	http://townsquarebank.com	
2870430																								0	0	0	0	0	8500	true	0	0	0	0	0	0	0	0	0	1566	1	0	0	0	8500	0	0	false	0	0	0	http://www.bristolbank.com	
2871099																								0	108	205	2400	0	5365	true	0	0	108	0	0	0	0	0	205	2154	2	0	0	2600	0	0	0	false	0	365	0	http://www.tristarbank.com	
2871558																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://www.ACBalways.com	
2872340																								0	0	95	8400	0	11400	true	0	0	0	0	0	0	95	0	0	1457	4	0	0	3000	0	0	0	false	0	0	0	WWW.TNBG.NET	
2872845																								0	0	0	500	0	1000	true	0	0	0	0	0	0	0	0	0	3643	3	0	0	500	0	0	0	false	0	0	0	http://www.southsoundbank.com	
2873075																								363	0	23	13543	0	29185	true	0	0	0	363	0	0	23	0	0	4643	4	0	0	10190	4500	0	952	false	0	0	0	www.ohiolegacybank.com	
2873860																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1565	2	0	0	0	0	0	0	false	0	0	0	WWW.HARVESTCOMMUNITYBANK.COM	
2873981																								0	0	596	4500	0	9250	true	0	0	0	0	0	0	349	0	247	4480	3	0	0	4500	250	0	0	false	0	0	0	http://www.partnersbank.com	
2874634																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	8102	4	0	0	0	0	0	0	false	0	0	0	http://tncommercebank.com	
2875592																								0	0	0	0	0	2977	true	0	0	0	0	0	0	0	0	0	476	0	0	0	2000	977	0	0	false	0	0	0	www.fcb-la.com	
2876311																								0	0	105	7000	0	7088	true	0	0	0	0	0	0	105	0	0	6594	5	0	0	0	0	0	0	false	0	88	0	www.unitedcommercebank.com	
2876889																								0	0	1158	9000	0	16000	true	0	0	0	0	0	0	0	0	1158	7108	5	0	0	0	7000	0	0	false	0	0	0	http://www.haventrustbank.com	
2877345																								0	0	0	5683	0	16904	true	0	0	0	0	0	0	0	0	0	4022	6	0	0	9117	2104	0	0	false	0	0	0	www.insurorsbank.com	
2877484																								0	0	471	0	0	0	false	0	0	0	0	320	0	0	0	151	1399	1	0	0	0	0	0	0	false	0	0	0	http://alamericabank.com	
2877831																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3202	2	0	0	0	0	0	0	false	0	0	0	http://www.bankofbrookhaven.com	
2877840																								0	0	934	0	0	0	false	0	0	0	0	0	0	0	0	0	1006	0	0	0	0	0	0	0	false	0	0	934	http://www.firsticbank.com	
2877886																								0	0	0	0	0	10662	true	0	0	0	0	0	0	0	0	0	22333	7	0	0	4000	5000	0	1662	true	0	0	0	http://www.visionbank.net	
2879992																								0	0	0	0	0	1057	true	0	0	0	0	0	0	0	0	0	3146	3	0	0	0	0	0	1057	false	0	0	0	http://www.hilltopcommunitybank.com	
2880019																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	false	0	0	0	www.utahcommunitybankonline.com	
2881593																								0	0	0	0	0	1	true	0	0	0	0	0	0	0	0	0	2000	2	0	0	0	0	0	0	true	0	1	0	http://www.hendersonnationalbank.com	
2882125																								78	0	0	0	0	3000	true	0	0	0	78	0	0	0	0	0	1153	1	0	0	0	3000	0	0	false	0	0	0	http://www.fbbmilwaukee.com	
2882983																								0	0	0	500	0	2000	true	0	0	0	0	0	0	0	0	0	6966	6	0	0	0	1500	0	0	false	0	0	0	http://www.bankatcfb.com	
2883001																								77	0	0	8100	0	10100	true	0	0	0	77	0	0	0	0	0	116	0	0	0	2000	0	0	0	true	20497	0	0	http://www.ucbank.net	
2883038																								107	0	0	1500	107	2500	true	0	0	0	0	0	0	0	0	0	5008	5	196	0	1000	0	0	0	false	0	0	0	www.firstbankmi.com	
2883047																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	false	0	0	0	http://www.cbofl.com	
2883971																								0	0	2656	279	0	625	true	0	0	0	0	2055	0	0	0	601	501	1	0	0	56	290	0	0	false	0	0	0	http://www.mesillavalleybank.com	
2885171																								0	0	0	0	0	10000	true	0	0	0	0	0	0	0	0	0	3032	2	0	0	0	10000	0	0	false	0	0	0	www.bankofgeorgia.com	
2886178																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3634	2	0	0	0	0	0	0	false	0	0	0	http://www.peoplesbankwi.com	
2886187																								0	0	0	6050	0	12350	true	0	0	0	0	0	0	0	0	0	7115	6	0	0	6300	0	0	0	false	0	0	0	www.bankofkenosha.com	
2887335																								0	0	0	0	0	20428	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20428	true	0	0	0	www.fultonfinancialadvisors.com	
2887399																								38	0	0	0	38	0	false	0	0	0	0	0	0	0	0	0	2673	4	38	0	0	0	0	0	false	0	0	0	http://www.centerbank4me.com	
2887661																								0	0	0	0	0	432	true	0	0	0	0	0	0	0	0	0	9359	6	0	0	0	0	0	0	false	0	432	0	http://www.baynational.com	
2888604																								0	0	408	0	0	0	true	0	0	0	0	0	0	0	0	408	2323	2	0	0	0	0	0	0	false	0	0	0	http://www.1stkensington.com	
2888789																								0	0	0	1050	0	1050	true	0	0	0	0	0	0	0	0	0	13691	3	0	0	0	0	0	0	false	0	0	0	http://www.tworiverbank.com	
2889227																								0	0	0	0	0	968	true	0	0	0	0	0	0	0	0	0	6280	3	0	0	321	647	0	0	false	0	0	0	http://www.alpinecapitalbank.com	
2895835																								0	0	75	0	0	6250	true	0	0	0	0	0	0	0	75	0	2526	2	0	0	0	6250	0	0	false	0	0	0	http://www.thecornerstonebank.com	
2896216																								0	0	0	0	0	5000	true	0	0	0	0	0	0	0	0	0	3344	3	0	0	0	5000	0	0	false	0	0	0	http://www.floridabusinessbank.com	
2896298																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://www.ncbnv.com	
2896430																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
2897400																								0	0	620	7750	0	7750	true	0	0	0	0	0	0	0	0	620	1513	1	0	0	0	0	0	0	true	0	0	0	http://www.businessbankmn.com	
2897503																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2017	2	0	0	0	0	0	0	false	0	0	0	http://www.bankofpowhatan.com	
2897633																								0	0	136	2500	0	4500	true	0	0	0	0	0	0	30	106	0	2891	4	0	0	1000	1000	0	0	true	0	0	0	http://bankofcorbin.com	
2897736																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	5663	4	0	0	0	0	0	0	false	0	0	0	http://commerce1st.com	
2897754																								0	0	29	2500	0	14600	true	0	0	0	0	0	0	29	0	0	2287	3	0	0	7100	5000	0	0	false	0	0	0	http://RJARA@FIRSTCORNERSTONE.COM	
2900092																								0	0	0	3200	0	4700	true	0	0	0	0	0	0	0	0	0	3713	4	0	0	1500	0	0	0	false	0	0	0	http://www.cpride.com	
2901343																								83	0	0	700	0	1700	true	0	0	0	0	0	0	0	0	0	3301	3	0	83	1000	0	0	0	false	0	0	0	http://www.islandscommunitybank.com	
2901558																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	false	0	0	0	http://www.thechampionbank.com	
2901688																								0	0	0	46500	0	53000	false	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	5000	0	0	false	0	0	0	http://www.bankplace.com	
2902041																								0	0	0	250	0	2990	true	0	0	0	0	0	0	0	0	0	710	0	0	0	677	2063	0	0	false	0	0	0	WWW.NEWLIBERTYBANK.COM	
2903123																								0	0	0	16200	0	16200	true	0	0	0	0	0	0	0	0	0	4776	3	0	0	0	0	0	0	false	0	0	0	http://www.bankofoakridge.com	
2904344																								0	0	167	10000	0	10000	true	0	0	0	0	167	0	0	0	0	8245	5	0	0	0	0	0	0	false	0	0	0	http://www.coastbankflorida.com	
2905163																								1590	0	0	0	0	0	true	0	0	0	1590	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	www.fnfg.com	
2905565																								0	0	374	0	0	7370	true	0	0	0	0	70	0	53	0	251	1693	2	0	0	0	6000	0	1370	false	0	0	0	http://www.alatrust.com	
2905604																								0	0	0	0	0	4441	true	0	0	0	0	0	0	0	0	0	1911	2	0	0	1902	2539	0	0	false	0	0	0	www.northgabank.com	
2905613																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	828	0	0	0	0	0	0	0	false	0	0	0	www.securityexchangebank.com	
2905761																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1544	2	0	0	0	0	0	0	false	0	0	0	www.twincitybank.com	
2906311																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	5751	4	0	0	0	0	0	0	false	0	0	0	http://www.ncbbanking.com	
2907019																								0	0	0	2650	0	4650	true	0	0	0	0	0	0	0	0	0	1999	2	0	0	2000	0	0	0	false	0	0	0	http://www.cfnbmanhattan.com	
2907046																								0	33	0	2955	0	2955	true	0	0	33	0	0	0	0	0	0	372	4	0	0	0	0	0	0	false	0	0	0	http://ww.silverfallsbank.com	
2907309																								0	251	0	5356	0	5356	true	0	0	251	0	0	0	0	0	0	4260	3	0	0	0	0	0	0	false	0	0	0	www.businessfirst.com	
2907439																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://www.calfirst.com	
2907484																								2576	0	0	23453	0	38453	true	0	0	0	2576	0	0	0	0	0	14790	5	0	0	15000	0	0	0	false	0	0	0	http://www.twincitybank.net	
2907493																								0	0	315	69	0	2346	false	0	0	0	0	0	0	0	0	315	1245	1	0	0	1244	1033	0	0	false	0	0	0	http://www.firstcommunity-bank.com	
2907943																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://www.beachbank.com	
2908575																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://www.volvocc.com	
2910121																								0	0	0	5000	0	10000	true	0	0	0	0	0	0	0	0	0	755	1	0	0	5000	0	0	0	false	0	0	0	http://www.bankofnaples.com	
2910194																								0	34	0	0	0	3500	true	0	0	34	0	0	0	0	0	0	27	0	0	0	2500	1000	0	0	false	0	0	0	http://minnwestbank.com	
2911128																								0	0	350	0	0	147	true	0	0	0	0	0	0	210	140	0	4128	3	0	0	0	0	0	0	false	0	147	0	http://www.lafayettecommunitybank.com	
2911511																								0	0	0	2195	0	3945	true	0	0	0	0	0	0	0	0	0	410	1	0	0	1750	0	0	0	false	0	0	0	www.theeastbank.com	
2911856																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1025	1	0	0	0	0	0	0	false	0	0	0	http://www.friendsbank.com	
2911865																								0	0	0	500	0	1250	true	0	0	0	0	0	0	0	0	0	1569	2	0	0	750	0	0	0	false	0	0	0	www.allegiancebank.com	
2911986																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	542	2	0	0	0	0	0	0	false	0	0	0	http://hometownnational.com	
2912367																								55	0	0	7000	0	7000	true	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	true	0	0	0	http://www.1stpacbank.com	
2912750																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://www.securitynationaltrust.com	
2913346																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2839	3	0	0	0	0	0	0	false	0	0	0	www.myawb.com	
2913551																								0	0	934	0	0	0	false	0	0	0	0	266	0	0	0	668	1307	2	0	0	0	0	0	0	false	0	0	0	http://www.bankmcb.com	
2913702																								30	0	148	2000	30	8000	true	0	0	0	0	148	0	0	0	0	5271	3	30	0	3000	3000	0	0	false	0	0	0	www.bankoffranklincounty.com	
2913887																								0	0	53	2000	0	10500	true	0	0	0	0	0	0	53	0	0	10398	7	0	0	8500	0	0	0	true	0	0	0	http://www.newcenturybanknc.com	
2914727																								0	0	147	1000	0	14588	true	0	0	0	0	6	0	0	0	141	1961	1	0	0	7500	6088	0	0	false	0	0	0	http://www.unbonline.com	
2914820																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
2914905																								0	0	0	0	0	228	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	false	0	0	0	http://www.TCBnow.Com	
2915126																								0	0	102	0	0	5000	true	0	0	0	0	102	0	0	0	0	2255	2	0	0	0	5000	0	0	false	0	0	0	http://WWW.CHEAHABANK.COM	
2915461																								0	0	0	0	0	895	true	0	0	0	0	0	0	0	0	0	11888	8	0	0	0	895	0	0	true	0	0	0	http://www.northstatebank.com	
2915797																								0	0	0	6387	0	6387	true	0	0	0	0	0	0	0	0	0	2515	1	0	0	0	0	0	0	false	0	0	0	http://www.arrowheadcommunitybank.com	
2916365																								0	0	0	0	0	35000	true	0	0	0	0	0	0	0	0	0	11368	5	0	0	20000	15000	0	0	false	0	0	0	http://www.southerncommunitybank.com	
2916879																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	false	0	0	0	http://www.golfsavingsbank.com	
2916963																								31224	0	0	0	0	0	false	0	0	0	31224	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://www.usbank.com	
2917184																								60	0	0	9000	60	12000	true	0	0	0	0	0	0	0	0	0	4435	3	104	0	3000	0	0	0	true	0	0	0	http://www.newfb.com	
2919423																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1897	2	0	0	0	0	0	0	false	0	0	0	http://www.canyoncommunity.com	
2919898																								0	0	185	11000	0	11000	true	0	0	0	0	0	0	185	0	0	3502	2	0	0	0	0	0	0	false	0	0	0	http://www.ambanking.com	
2920287																								0	0	0	5336	0	9047	true	0	0	0	0	0	0	0	0	0	229	0	0	0	1338	2373	0	0	false	0	0	0	http://www.centurybankky.com	
2920737																								4764	0	1986	2666	0	8144	true	0	0	0	4764	1249	0	205	0	532	557	0	0	0	5334	11	26	96	false	0	11	0	www.fsgbank.com	
2920773																								0	0	0	0	0	457	true	0	0	0	0	0	0	0	0	0	667	0	0	0	0	0	0	0	false	0	457	0	http://www.1stcolonial.com	
2921211																								0	150	0	0	0	7000	true	0	0	150	0	0	0	0	0	0	3449	2	0	0	0	7000	0	0	false	0	0	0	www.centurybanknet.com	
2921592																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	WWW.BANKOFCHOICE.COM	
2921622																								0	0	220	0	0	14218	false	0	0	0	0	0	0	0	0	220	1090	1	0	0	0	0	4760	3180	false	0	6278	0	http://www.cbcconline.com	
2922339																								0	0	0	25000	0	25000	true	0	0	0	0	0	0	0	0	0	21467	4	0	0	0	0	0	0	false	0	0	0	http://www.myintegritybank.com	
2922674																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
2924128																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	http://www.unifiedtrust.com	
2925620																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	0	false	0	0	0	http://www.chinocommercialbank.com	
