"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
2757951	6	0	0	0	0	0	0	0	149	12	16	0	0	0	0	0	0	65	0	0	0	false	0	0	0	0	0	0	0	18	4	0				PROFESSIONAL FEES	OCC INSURANCE ASSESSMENT	COMPUTER SOFTWARE				ADDITIONAL FUNDING							
2758024	0	0	13	11	0	0	0	0	30	38	14	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	40	20	0				AUDIT	LOAN EXPENSE	SOFTWARE											
2758613	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	855	0	false	0	0	0	0	0	0	0	402	0	0	Interchange Income											Merger of Landmark Savings Bank effective 1/1/07					
2759629	23	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	19	19	0																	
2760102	92	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5967	0	0	0	false	0	0	0	0	0	0	0	87	0	0										CAPITAL RECEIVED FROM HOLDING COMPANY							
2760232	80	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	178	71	0	Loan Documentation Fee																
2761912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	81	0	0	0	0	0																	
2761930	23	0	1	22	2	3	1	32	7	29	2	0	0	0	0	0	0	0	1000	0	0	false	6	0	0	0	0	1	6	18	14	0	Debit Card Interchange	Wire Transfer Fees	Mortgage Servicing Reliase Fees	Telephone & Telegraph	Outside Services	ATM Expense					Additional Cash Infusion from Alphabancorp						
2761967	3	11	5	25	5	7	0	0	24	23	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	2	23	1	4	80	12	0	Safety Deposit Boxes			Audit Tax and Regulatory Fees	Software maintenance Fees												
2762638	48	0	0	40	0	41	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-71	0	0	0	0	0	44	0	0	Gains from Brokered Loans			Outside Services											Cumulative-effect Adjustment to Beginning Retained Earnings due to FVO		
2764212	67	0	51	60	8	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	-90	0	1	44	1	1	96	14	0	Insurance Reimbursements														Cash Dividends Declared as of 12/31/06 and not actually Paid until Fiscal Year 2007		
2764258	0	0	0	0	0	0	0	0	1087	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Service Fee Paid to Affilaite													
2765602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
2765611	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
2767763	0	0	0	0	0	0	0	0	0	0	0	164	56	0	0	0	0	0	0	0	0	false	0	0	0	0	113	0	0	0	0	0							Discontinued Operations										
2769383	108	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	false	0	0	0	0	0	0	0	101	0	0	Misc Income/Business & Occupation Tax Refund									Increase Capital via Holding Company line of credit							
2769570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	62	0	0																	
2769589	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	160	0	0																	
2769954	0	0	32	0	0	84	38	0	34	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	133	0	0	Fee Income - Mortgage	Fee Income - Fiserv Network Interchange Fee		Audi, Tax, Accounting Expense													
2769972	1	0	0	7	1	1	3	0	46	3	10	0	0	0	0	0	0	0	0	0	0	false	4	0	0	8	0	1	0	16	10	0	Misc. Fee's	FHLB Dividends		FDIC/Taxes/ Federal Reserve Fee/Correspondent Fee/Prof.Fee	Courier/Armored	Customer Check Exp/Tele & Fax											
2771694	0	0	25	0	0	69	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	false	0	0	0	0	0	0	0	25	0	0	BROKERED LOAN FEES									Share based compensation							
2771797	40	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	45	0	0	118	0	0																	
2773867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	53	0	0	78	0	0																	
2774707	0	0	0	0	0	45	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Participation Fee			Management Fee	Miscellaneous Expense												
2775151	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	90	0	0	Bank Owned Life Insurance																
2775179	43	0	23	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	23	0	34	75	18	0				Ad Valorem Taxes													
2775692	0	0	0	0	0	21	0	0	11	10	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	16	16	0	0	Secondary Market Fee Income			Expenses from Automated Teller Machines	Insurance & Surety Bonds												
2777070	49	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	27	0	0	44	0	0				Capital Stock Taxes													
2777472	107	0	0	103	0	0	0	0	539	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Holding Company Allocation													
2777650	430	0	98	143	139	0	0	0	907	2535	1485	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	0	0	0	56	100	0				Call Center	Information Technology	Investment Management											
2781152	0	0	0	36	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	52	39	0				FRANCHISE TAX EXPENSE													
2783660	50	0	17	87	34	11	3	0	21	19	91	0	0	0	0	0	0	0	0	0	0	false	13	0	0	1	0	1	2	81	26	0	VISA DEBIT CARD FEE INCOME	WIRE FEE INCOME		PROFESSIONAL FEES	COMPUTER SOFTWARE EXPENSE AND DEPRECIATION	OTHER REAL ESTATE OWNED EXPENSES											
2783772	0	0	11	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				AUDIT & ACCOUNTING													
2785477	32	0	13	30	19	14	19	0	55	16	12	0	0	0	0	0	0	2	0	0	0	false	0	0	0	0	0	0	0	94	0	0	Wire Transfer Fees	Mortgage Referal Fees		Professional Fees	Insurance	PA Capital Stock Tax				Share-Based Compensation							
2785637	29	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	211	-78	0	0	0	0	58	0	0															Tax benefit on exercise of non qualified stock options	Market adjustment of securities due to implementation of FAS159	
2785646	4	0	4	2	2	19	4	7	10	13	15	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	1	2	39	8	0	Broker Fees - Real Estate Loans	Misc Fees and Income	Dividends Fed Res Stock & Fhld Stock	Correspondent Bank Charges	Audit & Other Consulting Fees	National Assessment Audit Fees											
2787770	94	3	25	18	6	319	27	0	4	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	1	0	4	4	142	25	0	MORTGAGE ORIGINATION FEES	DEBIT CARD FEES		FASB 123R													
2788656	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-32	0	0	0	0	0	37	0	0															Adjustment to retained earnings due to election of SFAS 159 on portion of AFS securities portfolio		
2791003	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-29	0	0	0	0	0	151	0	0	Inspection Fees														Prior year Adjustment to Defereed Fees per CPA		
2791076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10	0	0	0	false	0	0	0	0	0	0	0	129	0	0										Dividend to holding company							
2791085	0	0	0	0	0	26	47	0	31	23	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	57	0	0	Wire transfer fees	Custody fees		Professsional fees	Telephone												
2791281	0	0	0	63	0	1779	1131	0	155	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	68	0	0	Installment Loan Fee Income	Card Product fee income		Cash Call Royalty Expense													
2791517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	45	0	0																	
2792064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
2792466	0	0	0	0	0	49	191	0	45	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	139	0	0	Miscellaneous Loan Fees	Mortgage Loan Fees		Professional Fees													
2793155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	6	0	0	0	0	0																	
2793593	11	0	18	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	1	0	2	6	57	12	0																	
2793883	40	0	0	0	0	24	28	0	32	21	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	112	0	0	Fee income on secondary market loans	Income from investment property		Loan expenses	Travel, entertainment & meals												
2794732	50	0	0	0	0	0	0	0	26	91	0	0	0	0	0	0	0	0	0	79	0	false	0	0	0	0	0	0	0	0	12	0				Telephone	Professional Fees							Allowance for overdraft privilege should be included from prior year					
2796017	73	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	57	0	0	Brokerage Fee RE Loans																
2796277	30	0	0	107	0	0	0	0	26	47	87	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	163	0	0				Business liability insurance	Finance, acct'g/auditing fees	Business/community development, charities								Note to past due loan amounts RC-N Col A line: 1.c.(2).(a)-Past due amt is interest of $.9k and princ of $1.3k. 5.b           -Past due amt is interest only of $.2k Col C line 5b-Past due amt is interest of $.8k and princ of $27k in collection.			
2796295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	false	0	0	0	0	0	0	0	55	0	0										Capital Infusion from Parent Holding Company							
2796615	0	0	0	0	0	0	0	0	712	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	174	0	0				HOLDING COMPANY SERVICING FEES													
2797153	10	0	4	25	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	20	26	11	0				Other ATM													
2797162	21	0	28	9	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	0	0	0	0	0	109	45	0																	
2797171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
2797210	0	0	10	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	40	0	0				Public Relations and Promotions													
2797359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
2797724	1415	0	0	0	0	3146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Real Estate Commission Income																
2798897	100	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	64	90	0	0				Atm Expense													
2799250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	97	0	0																	
2799399	26	0	12	2	1	7	0	0	27	0	0	0	0	0	0	0	0	285	0	0	0	false	6	0	0	0	0	0	0	105	13	0	DDA Checks & Misc. Service Fees			Audit & Professional Fees						Additional Paid In Capital RE: Merger Related Expenses							
2799803	14	0	59	5	15	0	0	0	9	9	18	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	9	0	0	27	13	0				Audit	Travel/Convention	Committee Fees											
2800491	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	84	0	0																	
2802664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
2802945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
2803223	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
2804284	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	53	0	0				Audits and Examinations													
2804864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	false	0	0	0	0	0	0	0	0	0	0										STOCK SOLD PUSH DOWN TO HOLDING COMPANY							
2804882	30	0	0	0	14	230	0	0	74	30	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	43	228	27	0	Debit card fees			Debit card processing	Loan processing												
2804891	45	0	0	0	15	178	0	0	54	37	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	181	23	0	Debit card fees			Debit card processing	Loan processing												
2805441	90	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	178	0	0				ACH Expense													
2805535	10	0	25	10	3	0	0	0	6	7	7	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	0	27	5	0				INSURANCE	ASSESMENT STATE	ATM											
2805928	12	0	0	0	0	16	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	49	0	0	MORTGAGE ORGINATION			ACCOUNTING FEES													
2806091	73	0	0	0	0	66	0	0	50	88	41	0	0	0	0	0	0	0	0	0	0	false	0	-452	0	0	0	0	0	69	0	111	Mortgage Origination Fees			Outsourced bookkeeping	Other Outside Services	SERP Expense									Early adoption of FASB 159 as of 1-1-07		
2806112	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	73	0	0																	
2806626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	-20	0	false	0	0	0	0	0	0	0	0	0	0										Capital infusion from Holding Company-proceeds from borrowing		Change in Allowance for credit loses in off Balance Sheet  credits					
2806635	23	0	25	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	56	0	0	Mortgage Loan Fee Income																
2806840	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Mortgage Loan Fees																
2807173	3	0	5	0	4	0	0	0	17	6	6	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	0	7	3	4	0				ATM PROCESSING   CORRESPONDENT FEES	DIRECTORS BENEFITS   AUDIT TAX   ACCOUNTING	PROPERTY TAX											
2808358	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	1	1	149	44	0																	
2808602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	-70	0	false	0	0	0	0	0	0	0	36	0	0											STOCK COMPENSATION	FAS 5 Adj- Reclassify OBS credit exposure to liability account					
2808787	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	43	0	0				Management Fees													
2808808	0	0	0	0	0	23	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	34	0	0	Mortgage Broker Fees			Management Fees													
2809935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	62	0	0																	
2810007	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1854	0	0	0	false	0	0	0	0	0	0	0	189	165	0										Capital injection from parent holding company							
2811086	0	0	19	0	0	0	0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	27	7	0				Audit & Acctng	Insurance & Bond												
2813491	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	48	0	0																	
2814210	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	35	0	0	139	0	0																	
2815262	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	55	0	0	0	0	0																	
2815879	0	0	0	11	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	12	0	0	35	0	0	DEFERRED FEE INCOME																
2816474	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
2817323	24	0	16	0	12	0	0	0	31	11	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	1	0	56	23	0				BANK FRANCHISE & DEPOSITS TAX	TELEPHONE												
2817677	16	0	0	0	0	59	0	0	20	20	17	0	0	0	0	0	0	0	0	-3	0	false	0	0	0	0	0	0	0	18	17	0	NSF Charges			Telephone Expense	Software/Maintenance Expense	ATM Service Fees						To adjust RI-B PII to General Ledger totals					
2817837	13	0	4	1	1	0	26	8	5	6	7	0	0	0	0	0	0	0	0	0	0	false	6	0	0	1	0	0	0	28	6	0		Mortgage Premium Pricing GL 9402080	MPF Enhance Fee GL 9402095	Dues GL 9502500	Internet Bnk/Website GL 4600 4650	Phone GL 9504000											
2818731	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	65	0	0				TELEPHONE													
2820604	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Mortgage loan origination fees																
2823221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
2823230	5	0	10	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	10	20	10	16	0																	
2826017	890	0	0	0	0	0	0	0	272	456	285	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Travel and Entertainment	Corporation Services	Investment Realted Services								Additional Other Noninterest Expense-Mutual fund subadvisory exp--$633 Additional Other Noninterest Expense-Outside Computer Services--$1618			
2826316	0	0	0	111	0	0	0	0	118	0	0	0	0	0	0	0	0	1500	0	0	0	false	0	0	0	0	0	0	0	1151	0	0				Insurance, D&O, Fidelity, etc.						capital contribution							
2830135	0	0	0	40	0	54	0	0	34	38	60	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	64	0	Broker fees/commissions			Telephone & Data Communication	Computer Admin.Support	Professional fees											
2830537	16	0	11	20	0	0	0	0	70	9	0	0	0	0	0	0	0	250	0	0	0	false	5	0	0	3	2	1	13	83	7	0				Credit and Collection Expense	Telephone Expense					Bank Stock Loan							
2833181	25	0	0	0	0	153	38	0	33	15	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	30	0	0	Mortgage Income	Return Check Charges		Bank Stock Tax	Exam Fees												
2833882	0	0	105	0	0	555	371	189	0	0	0	0	0	0	0	0	0	0	0	0	0	false	169	0	0	0	0	0	0	587	55	0	CREDIT CARD APPLICATION FEES	CREDIT CARD ANNUAL FEE INCOME	CREDIT CARD INTERCHANGE INCOME														
2834179	16	0	34	0	3	119	1	3	38	18	13	0	0	0	0	0	0	70	9	0	0	false	4	0	0	3	18	2	0	55	22	0	Mortgage Loan Origination Fees	Wire Transfer Fees	Customer Check Income	Professional Fees	ATM Processing Fees	Comptrollers Assessment				Transfer Deferred Tax Asset from Holding Company	SFAS #123R Options						
2834759	37	0	0	2	20	0	0	0	17	11	8	0	0	0	0	0	0	14000	0	0	0	false	7	0	0	2	0	5	12	111	27	0				Organizing Expense	Overnite Del. and courier service	State Assessments				Additional Capital from Holding Company							
2835103	17	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	51	0	0	Secondary Market Loan Fees																
2835626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	99	0	0	168	0	0																	
2835756	3	0	8	15	6	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	26	0	2	46	20	0				Provision Expense - off balance sheet commitments													
2836306	27	0	0	0	0	0	0	0	52	42	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	36	0	0				Courier Expense	Ohio Franchise Tax												
2837059	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	10	0																	
2837077	3	0	0	12	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	26	71	0	0				Hardware and Software Maintenance													
2837200	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	142	0	0	NSF Fees																
2837406	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	92	0	0				Deferred credit exp (FASB 91)													
2838207	612	0	11	19	26	0	0	0	424	180	64	0	0	0	0	0	0	0	0	0	0	false	156	0	0	0	0	0	0	116	180	0				Business Taxes	Telephone	Accounting   audit fees											
2839053	0	0	29	0	0	0	0	0	20	0	0	0	0	0	0	0	0	84	0	0	0	false	0	0	0	0	0	0	0	50	0	0				Accounting Fees						Land Transferred from HC to Bank as equity contribution (at cost)							
2839790	236	11	34	46	11	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	60	0	0	6	101	1	2	115	67	0	fees on mortgages sold																
2841047	0	0	0	0	0	16	91	0	60	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	10	0	0	110	0	0	Debit Card Fee Income	Misc Income		Services Fee													
2841702	3	0	4	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	1	0	23	13	0																	
2843706	0	0	11	0	14	0	0	0	4	8	13	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	7	48	0	0				Equipmet Contracts	Securities Management	Accounting External											
2843724	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	1000	0	0	0	false	0	4	0	0	40	0	0	0	0	0				Intercompany Management Fee						Injection of cash as additional surplus					FAS 123R Correction		
2845166	0	0	0	0	0	0	0	0	110	114	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	188	0	0				Professional fees	Other operating expenses												
2845205	0	0	0	0	0	44	18	0	24	36	18	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	271	28	9	0	Debit Card Income	Customer Servicing Fees		Telephone	ATM Processing	Currency Delivery											
2845755	20	0	14	4	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	1	0	1	1	52	6	0	Debit Card Fees																
2845782	0	0	0	0	0	0	0	0	86	26	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Investment advisory & other service fees	OCC assesssments												
2846444	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	179	0	0																	
2846453	11	0	0	12	0	0	0	0	16	43	6	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	24	6	0				audit	consulting	insurance											
2847085	7	0	5	4	1	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	7	1	1	5	12	9	0				Correspondent Bank Fees	Utilities - telephone												
2847142	6	0	23	5	3	0	0	0	39	6	12	0	0	0	0	0	0	0	0	0	0	false	2	0	0	1	0	1	15	104	17	0				Professional Consulting and Audit Fees	Correspondent Bank Charges	Telephone Expenses											
2847432	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	120	0	0				State and Bureau of Financial Institution fees													
2847553	37	0	5	2	1	0	0	0	-84	14	15	0	0	0	0	0	0	1250	0	0	0	false	3	0	0	0	0	1	7	49	15	0				FASB#34	AUDIT EXPENSE	MANAGEMENT FEE				CAPITAL CONTRIBUTION							
2847900	18	0	12	8	12	73	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	1	3	33	18	0	MERCHANT SERVICES INCOME			MERCHANT SERVICES EXPENSE													
2848037	0	0	0	0	0	40	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	46	0	0	Mortgage Broker Fees			Management Fees													
2848055	4	0	6	2	1	10	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	1	10	2	4	44	4	0	Other Income				Fees Professional Other												
2848493	24	0	32	15	1	6	3	0	20	9	57	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	0	4	40	9	0	Check cashing fees to noncustomers	Secondary market fees from noncustomers		Employee training expenses	Telephone expense	Software depreciation, software annual license, FHLB-FRB service charges, dues and subscriptions											
2848756	0	0	0	0	0	0	0	0	34	26	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	23	0	0	0	0	0				Loan Collection & Repossession	Misc Other Operating Expense												
2848895	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	33	0	0																	
2849212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
2849285	19	0	0	0	0	50	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	43	0	0	SOLD LOAN FEES			PROFESSIONAL FEES													
2849605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
2849801	106	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	false	0	0	0	0	0	0	0	159	0	0	Bank owned life insurance									Tax benefit for cashless stock options							
2849829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-34	266	false	0	0	0	0	0	0	0	0	0	0												Charge-Off Recovery Adjustment due to Push Down Accounting 03/31/07	Loan Loss Provision Adjustment due to Push Down Accounting 03/31/07				
2850535	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Regulatory Examination Fees	Franchise Tax												
2850722	792	0	0	0	0	2809	0	0	7804	1120	1295	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Credit Card Interchange Fees			Affiliate Servicing Expense	Outside Services	Credit Card Rewards Redemption Expense											
2850768	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	35	0	0	48	0	0				Audit & Tax Preparation fee													
