"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
3015939	83	0	0	0	131	652	0	0	62	72	40	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	300	39	0	0	96	0	0	44	Tax Preparation, accounting Fees, Consulting Fees			Fidelity & liability insurance	Travel	Dues & subscriptions											
3016347	104	0	13	0	36	108	484	0	234	36	73	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	Wire fees	Transaction fees		Professional fees	ORE Expense	insurance expens											
3017737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
3019982	68	0	0	297	23	0	0	0	53	15	39	0	0	0	0	0	0	0	0	0	0	false	6	0	0	1	0	0	0	43	9	0	0	11	270	10	16				Bank Franchise Tax	OREO Expenses	Netwk/Bk office/remote proc											
3020193	31	0	9	2	44	0	0	0	22	75	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	1	0	1	1	43	18	0	0	0	0	0	0				Other Real Estate Expense	Non Accrual Loan Expense												
3020447	25	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0																	
3020746	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	27	47	0	0	0	0	0	0	0	Misc																
3022076	109	0	85	245	258	87	0	0	48	110	0	0	0	0	0	0	0	900	0	0	0	false	0	0	0	0	0	0	42	206	0	0	0	54	0	0	0	MORTGAGE FEE INCOME			APPRAISAL EXPENSE	OTHER REAL ESTATE EXPENSE					CAPITAL CONTRIBUTION							
3022610	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	-260	0	0	0	0	0	0	0	0	0	0	0	0	0														FlatIrons Bank has restated its balance sheet effective 9/1/08 to apply push-down purchase accountin g treatment in connection with the sale of the bank on 9/26/08.  Push-down purchase accounting creat ed a Core Deposit Intangible asset in the amount of $1,120,000.  This intangible asset is amortized  in accordance with GAAP and expensed resulting in a significant reduction in the reported earnings o f the bank.  The earnings impact for the 12-month period beginning 9/1/08 is estimated to be $367,00 0.  Accordingly, in order to determine the tangible earnings of the bank, line 7.c.2. of Schedule RI  should be added back to reported net income on line 14 of the same schedule.	Push-down accounting adjustment related to sale transaction on 9/1/08.	Adjustment based on completed financial audit.	
3023701	76	0	54	114	60	0	0	0	67	2822	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	0	50	20	0	0	48	0	0	0				OREO Expense	OREO Reserve												
3025134	124	0	0	310	114	30	0	0	190	103	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	169	0	0	65	79	64	0	55	Rental Income			Franchise Tax Expense	OREO Expense												
3025406	283	0	202	231	202	399	2759	0	105	309	67	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	580	0	0	0	163	0	0	138	International LC/FX Income	Cash Flow Hedge		Correspondent bank charges	Loan/OREO collection expense	Housing tax credit writedown											
3025929	10	0	8	6	18	18	2	0	21	4	10	0	0	0	0	0	0	0	0	0	0	false	5	0	0	3	0	0	3	67	10	0	0	10	0	0	5	Bank Card Fees-MasterMoney Fees-Sweep Acct Fees-Official Check Fees	Wire Transfer Fees		Outside Services & Loan Related Expenses	Administrative & Operating Expenses	Other Insurance Expense and Primevest Expense											
3027174	3	0	27	94	122	0	0	0	35	45	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	1	106	6	0	123	25	26	12	25				Chrg for FDIC data file by core processor	REO Operations Expense												
3027763	0	0	30	36	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	103	0	0	0	39	0	0	0																	
3028902	78	0	82	60	149	51	0	0	88	50	0	0	0	0	0	0	0	0	0	0	0	false	0	649	0	0	60	0	34	192	65	0	0	39	0	48	37	Debit card income			Network and Software	OREO										Net benefit from non-credit portion of security impairment		
3029589	57	0	0	0	134	28	42	0	50	33	71	0	0	0	0	0	0	3000	0	0	0	false	0	0	0	0	67	0	0	54	31	0	53	0	0	0	26	Merchant Income	Visa Credit Cards		CD Investor	Courier	Staff Related Expense				Capital Injection from Parent Holding CO QCR Holding Inc.							
3030697	33	0	7	9	41	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	2	0	2	1	91	24	0	6	60	35	0	25				Courier and Armored Car Expense													
3030969	0	0	0	469	369	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	262	0	0	56	0	272	0	0				Other Real Estate													
3032833	8	8	0	8	9	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	0	0	18	5	0	3	0	0	0	7				OREO	STATE ASSESSMENT												
3034257	89	0	21	0	39	85	1	0	26	11	24	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	14	30	84	94	19	0	0	25	0	56	26	fcm	other		bank fees	Fed Res fees	use tax and other											
3034695	65	0	0	0	31	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	9	0	0	213	21	0	0	23	0	0	0				B & O AND FRANCHISE FEES													
3035759	4	0	12	5	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	false	4	0	0	0	0	2	7	53	7	0	9	11	8	0	6												Allowance for Off-Balance Sheet Credit Losses					
3037874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0																	
3039636	58	0	0	38	71	18	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	47	0	0	193	0	0	22	57	34	0	26	Net Merchant Discount Income			Operational losses													
3041349	0	0	0	0	0	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Brokered RE Loan Fees																
3041358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0																	
3041974	5597	0	0	0	9441	4343	2627	1597	35481	14919	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	3730	0	7059	0	0	0	7741	0	0	3114	0	Letters of Credit Fees	FX Fee Income	Unused Line Commitment Fee	Corporate Support	Contract Termination												
3042234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0																	
3043651	0	0	26	63	65	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	46	0	0	57	0	0	0	0	0	0	0	mortgage brokerage fees																
3044500	13	0	13	13	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	30	0	0	96	26	0	0	0	0	0	0																	
3044818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Educational Dues Etc													
3045299	0	0	0	0	47	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Loan Expense													
3045383	0	0	0	0	0	0	0	0	1063	245	265	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1323	0	0	0	0	0	0	0				Corporate Overhead	Brokerage Fees	Professional & Service Fees											
3047314	11	0	31	47	46	0	0	0	15	10	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	0	0	90	0	0	0	89	-1	10	0				Insurance	Correspondent Bank fees												
3047659	0	0	0	0	36	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	26	0	0	87	0	0	35	0	37	0	0				Loan Collection & REO Expense													
3048067	0	0	0	0	91	35	0	0	0	0	0	0	0	0	0	0	0	0	0	2224	0	false	0	-2276	0	0	0	0	0	87	0	0	0	69	0	0	0	Early Withdrawal Penalty											Prior Period Allowance for Loan Loss Adjustment			Prior Period Allowance for Loan Loss and Other Expenses Adjustment		
3048487	24	0	18	89	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	0	0	53	122	34	0	0	0	0	65	14																	
3048861	15	0	0	22	21	7	4	112	82	15	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	93	10	0	0	0	0	0	0	Loan Fees	Deposit Account Fees	Misc. Gains/Losses	Professional Fees	Delivery/ Security												
3048982	0	0	0	0	85	0	0	0	133	49	0	0	0	0	0	0	0	1000	0	0	0	false	0	0	0	0	0	0	0	179	0	0	42	0	0	54	0				Management fees	Loan related expense					Capital injection 1st Quarter							
3049514	64	0	34	45	63	4	3	0	29	73	60	0	0	0	0	0	0	0	0	0	0	false	7	0	0	1	31	1	17	126	18	0	0	36	0	23	9	Wire transfer fee	Other miscellaneous income		Other professional fees	Customer expense	Other expense											
3049635	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	BOLI Non Interest income																
3049653	0	0	0	0	0	31	85	0	89	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	Mortgage Broker Fees	Loan Referral Fees		Management Fees													
3049699	33	0	42	0	93	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0				Deposit Related Expenses													
3049701	0	0	26	0	41	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0				Management Fees													
3049729	18	0	22	32	23	1	11	0	11	17	21	0	0	0	0	0	0	0	0	0	0	false	0	-65	0	0	0	0	0	30	18	0	0	0	0	0	0	Letter Of Credit	Wire Transfer		Consulting Fees	Internet and Software	Audit Fees									Restate 2008 earnings do to under estimated taxes		
3051021	51	0	2	63	76	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	false	21	0	0	9	33	0	0	95	17	0	0	27	22	0	28										Capital Infusion from First Southern Bancorp							
3051432	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0																	
3052813	55	0	0	0	49	35	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	44	0	0	102	0	0	0	0	0	0	0	Other Fees			Other Than Temporary Impairment													
3057818	0	0	13	20	33	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	Wire Transfer Income																
3058114	20	0	0	1	0	0	0	0	28	120	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	0	0	201	5	0	0	13	1	0	2				LOSS & RECOVERY	OVERHEAD EXPENSE												
3058329	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	96	0	0	0	45	0	0	0																	
3058619	0	0	37	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	40	0	0	92	0	25	56	26																	
3066025	51	0	0	271	0	13	0	0	2403	449	372	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	6	0	0	39	234	0	8	Dividend Income on Federal Reserve Bank Stock			Portfolio Management Fees	Trust Administration & Service Fees	Other Expense								Other expense is comprised of 1) Internal Support Allocations of $352k for mainly Human Capital Mgmt, Tech, Finance & Other Corp services expense and 2) Miscellaneous expense of $20k.		Prior Period Adjustment for revision of compensation expense and taxes	
3066155	0	0	13	0	16	21	1	0	267	0	28	0	0	0	0	0	0	200	0	0	0	false	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	Discount Fee Income-Fed Funds	RBS Lynk Income		FRB Service Expense		Correspondent Banking Expense				capital injection March 2009							
3067929	0	0	0	0	84	0	0	0	25	0	0	0	0	0	0	0	0	366	0	0	0	false	0	0	0	0	0	0	0	85	56	0	0	25	0	0	0				Recording Fees						Purchase of Note Payable by WPBC							
3068579	121	0	0	0	163	0	118	0	27	108	90	0	0	0	0	0	0	1900	0	0	0	false	0	0	0	0	0	0	0	163	33	0	0	33	34	0	0		Credit Card and Merchant Processing		Loan & RE expense	Credit Card and Merchant Processing	Bank Shares/Charitable Contributions				Capital Infusion							
3070545	12	0	22	2	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	0	22	4	14	96	3	0	46	18	0	9	12																	
3071083	67	0	20	0	36	17	15	42	74	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	0	0	113	49	0	0	15	7	0	24	Fee Income - International	Forfeited Deposit Interest	Fees - Wires	State & City B&O Taxes													
3071391	0	0	0	418	69	6	3	0	46	135	298	0	0	0	0	0	0	7000	0	0	0	false	0	0	0	0	0	0	14	290	55	0	0	107	245	0	0	Wire transfer fees	Merchant income fees		Courier &Armored car expense	Loan appraisal &related costs	Amortization of core deposit intangible				Additional Capital infusion							
3072053	62	0	28	68	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	156	25	0	0	69	0	0	0																	
3073199	0	0	34	43	51	198	42	-21	41	52	87	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	29	0	0	111	0	0	0	0	63	0	34	Transaction Referral Fee	Servicing Fee Income SBA	Servicing Asset Amort SBA	Restricted Stock Grant	Courier Expense	Transaction Referral Expense											
3075278	68	62	0	99	196	105	81	0	50	126	50	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	136	0	35	154	0	0	53	73	205	0	94	Mortgage Loan Origination Fee	Mortgage Loan Sales Premium		Appraisal Expense	OREO/Repo Expense	Business License Tax											
3075474	54	0	51	0	113	63	0	0	40	0	0	0	0	0	0	0	0	1250	0	0	0	false	0	0	0	0	0	0	0	113	36	0	148	38	0	95	75	Mortgage Loan Fees			OREO Expenses						Capital Infusion from Holding Company							
3076190	0	0	0	0	171	0	0	0	33	185	0	0	0	0	0	0	0	1500	0	0	0	false	0	0	0	0	15	0	0	51	0	0	0	0	0	0	0				Bancorp Administration	OREO/Foreclosure Expense					Capital Contribution							
3076220	0	0	0	117	181	0	0	0	34	43	32	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	82	0	0	0	0	0	0	55				CDARS Fee Expense	Mortgage Expense	Loan Expense								Continuation of RI-E 2. - Bank Franchise Tax - 31			
3076248	12	0	24	36	256	29	0	0	218	0	0	0	0	0	0	0	0	10000	0	0	0	false	6	0	0	0	19	0	2	47	23	0	0	15	0	0	42	Rent Income			Bank loan expense (appraisals,credit reports etc.)						Infusion of Capital							
3076284	59	0	0	101	97	48	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	Trade Finance fee income			Provision for credit losses on off-balance sheet													
3076453	0	0	0	31	30	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	53	13	0	0	33	0	0	0				Software expense													
3076604	33	0	44	28	126	0	0	0	90	28	28	0	0	0	0	0	0	5000	0	0	0	false	0	0	0	0	0	0	0	54	0	0	34	48	0	0	0				Taxes other than income	OCC Assessment	Courier Costs (excluding wages)				Conversion of subordinated debt into paid-in capital							
3077629	116	0	0	127	112	-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	24	1069	0	0	27	0	10	161	28	0	0	142	58	42	72	Loan Servicing Fees														Reversal of Prior Period EITF 06-04 entry upon forfeiture of plan		
3077937	54	0	0	0	57	108	0	0	41	0	0	0	0	0	0	0	0	575	0	0	0	false	0	0	0	0	0	0	0	51	0	0	31	28	0	0	36	Mortgage Orig/Loan Processing Secondary Market			Other Outside Services						Injection by holding company							
3082052	87	39	32	24	113	0	0	0	26	30	26	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	42	0	42	109	34	0	0	24	0	54	55				OREO expenses	Software expenses	Courier service											
3085240	5	0	0	0	6	2	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	1	1	23	7	0	6	26	33	13	2	title company investment dividend			OCC assessment	internet banking expense												
3086256	37	0	0	25	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	1	2	97	0	0	0	26	22	2	9	WIRE TRANSFER FEES																
3089752	0	0	0	0	0	0	0	0	54	48	69	0	0	0	0	0	0	1000	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Indirect charges paid to affiliates	Advisor commission	Other outside services				Capital contribution							
3090310	5	0	0	0	17	5	52	0	6	11	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	1	0	26	3	0	2	10	3	8	9	Mortgage origination and other processing fees	Gain on sell of option to purchase branch site		Correspondent Bank Service Charges	Insurance Expense												
3090338	120	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	81	41	0	0	38	31	0	0																	
3090833	11	2	6	8	16	2	2	1	5	7	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	0	3	43	2	0	0	12	4	1	6	Wire Transfer	Remote Capture	Other Fee Income	Insurance	Software License												
3093964	23	0	99	8	44	6	4	1	409	209	123	0	0	0	0	0	0	0	0	0	0	false	16	0	0	0	0	0	0	112	39	0	0	51	71	0	52	Merchant processing fees	Wire transfer fees	Credit report fees	OREO expenses	Outside service expenses	Business development expenses											
3095641	0	0	0	0	0	0	0	0	120	111	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Other Professional Service	Trust Tax Service												
3097243	9	14	3	13	16	0	0	0	27	0	0	0	0	0	0	0	0	0	0	6	0	false	3	0	0	0	0	0	14	48	17	0	4	0	0	0	0				REAL ESTATE EXPENSE								Repo equipment not in charged off loans/rounding					
3101654	0	0	0	21	0	0	0	0	14	51	58	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	11	0	0	0	12	0	0	0				OCC Assessment Fee	Referral and Co-trustee Fees	Investment Management Fees											
3101775	0	0	0	0	76	13	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	104	0	0	0	14	0	0	0	Letter of Credit Fees			Bank Franchise Tax													
3102893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	59	0	0	0	31	0	0	0																	
3103591	0	0	0	0	53	59	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	Loan and Secondary Mkt			Equipment, maint. and repair													
3105308	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0																	
3108907	0	0	0	0	96	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Security Transaction Fees													
3109043	34	0	43	0	80	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	false	0	0	0	0	0	0	0	92	35	0	0	28	0	0	0										Capital received from Parent							
3109146	0	0	0	0	44	143	139	0	44	27	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	129	26	0	0	52	0	0	0	OTHER LOAN FEES	FANNIE MAE FEE INCOME		APPRAISAL FEES	LOAN CLOSING COSTS												
3109584	5	0	4	46	30	0	0	0	32	112	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	37	0	6	68	14	0	0	21	17	5	15				State Revenue Tax	Other Loan Expenses												
3110197	68	0	44	3	74	10	11	0	90	37	24	0	0	0	0	0	0	0	0	0	0	false	2	0	0	4	0	7	13	127	40	0	85	14	34	67	45	Other	FHLB,Plateau Dividends		Insurance,donations,correspondent/fed fees,dues,other	Loan and collection	Travel											
3112070	6	0	8	7	24	4	0	0	10	11	8	-132	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	0	0	101	4	0	0	30	43	0	18	Wire transfer fees			Regulatory Expense	Courier Expens	Bookkeeping Fees	Deferred Tax Adjustments										
3115129	15	0	0	1	45	0	0	0	201	152	26	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	0	7	52	6	0	0	20	0	0	11				Loan Collection & Repo and Foreclosed Property Expenses	Management Fee Expense	Software Amortization Expense											
3115277	14	0	0	0	39	0	0	0	35	10	22	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	25	0	19	87	14	0	0	26	11	15	26				Other loan fees - ORE	Servicing Fee Participation	PA Bank Shares Tax Expense											
3116274	27	0	25	0	85	12	0	0	45	45	0	0	0	0	0	0	0	250	0	0	0	false	0	0	0	2	15	1	5	153	0	0	14	21	0	0	89	Wire Transfer Fees			Loan Collection and Other Real Estate Owned Expense	D&O Insurance					Capital Infusion							
3116519	0	0	36	0	0	47	0	0	25	0	0	0	0	0	0	0	0	500	0	0	0	false	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	Collection fees			Collection expense						Capital Contribution							
3116809	27	0	2	37	57	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	3	3	63	4	0	0	24	0	0	11	Real Estate Secondary Market Fee Income																
3117431	0	0	33	0	149	0	0	0	31	29	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	134	0	0	0	27	0	0	35				Risk Insurance Expense	Dues and Subscriptions Expense												
3118447	0	0	43	0	0	0	0	0	35	46	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	45	0	0	53	0	0	0	25	0	0	0				Courier Service	Remote Deposit Expense												
3119163	1	22	0	72	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	31	0	5	93	11	0	2	109	0	0	9																	
3119378	16	7	21	16	36	0	0	0	24	23	116	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	31	0	0	112	9	0	0	22	14	0	0				Other loan expense	OCC	other operating expense											
3120646	35	10	20	3	31	0	0	0	67	36	0	0	0	0	0	0	0	0	0	0	0	false	19	0	0	2	30	2	18	52	30	0	0	35	0	0	32				Opns/Admin Service Provided	Expense- ORE												
3120897	0	0	0	50	85	0	0	0	0	0	0	0	0	0	0	0	0	2200	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0										Capital Injection							
3121045	30	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	109	0	0	0	0	47	0	0																	
3121072	11	0	30	2	62	0	0	0	78	55	0	0	0	0	0	0	0	0	0	-24	0	false	22	0	0	0	0	0	0	150	58	0	0	19	4	0	28				Agency Fees	Correspondent Bank Fees							Reserve for non-credit write down of loan assets					
3121081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
3121308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0																	
3122828	0	0	7	14	17	38	3	0	10	8	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	1	0	1	5	53	10	0	0	38	22	9	4	Wire Transfer Fees	Foreign Exchange Trade Fees		Security Services	Correspondent Bank Fees												
3122994	13	0	36	54	74	3	58	0	48	42	17	0	0	0	0	0	0	0	0	0	0	false	11	0	0	1	0	1	8	61	13	0	6	23	1	5	13	WIRE FEES	MORTGAGE LOAN FEES		OTHER REAL ESTATE EXPENSES	CHECK LOSSES	COMPUTER AND SOFTWARE DEPRECIATION											
3123106	0	0	0	0	66	0	0	0	463	0	0	0	0	0	0	0	0	600	0	0	0	false	0	0	0	0	0	0	0	88	0	0	0	0	144	0	0				OREO EXPENSES						Capital Injection to Bank from Holding Company							
3125016	0	0	0	147	75	92	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	false	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	Trade finance income									Tier 1 capital injection from bancorp							
3125137	0	0	0	0	78	52	0	0	53	319	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	27	0	0	74	0	0	0	0	0	0	0	MORTGAGE LOAN BROKERAGE INCOME			FRANCHISE TAX	AFFILIATE FEE EXPENSE												
3125315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	-35	0	0	0	0	0	79	0	0	0	0	0	0	0														Adjusting journal entries recorded during the 2008 audit that needed to be recorded by the bank in 2009 to adjust income payable/receivable to correct balance	adjusting journal entries recorded during 2008 audit that need to be recorded by bank	in 2009	
3125557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0																	
3125566	42	0	37	0	84	0	0	0	35	57	0	0	0	0	0	0	0	-65	0	0	0	false	0	0	0	0	44	0	0	89	0	0	0	0	0	0	30				Correspondent bank fees	3rd party customer fees					Dividend to parent							
3128174	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0																	
3128914	0	0	18	0	0	41	0	244	18	93	192	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	57	19	0	0	0	0	0	18	BOLI	Origination Fee	Security Gains	Insurance	Regulatory	Miscellaneous											
3128923	19	0	25	7	32	0	0	0	12	3	11	0	0	0	0	0	0	0	0	0	0	false	10	0	0	1	0	3	22	55	14	0	0	6	0	13	12				State Banking Fees	Bank Fees and service Charges	Employee Tranning & Schools											
3129902	0	0	0	0	37	0	0	0	33	0	0	0	0	0	0	0	0	2200	0	0	0	false	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0				ORE Expense						holding company pushed down 2,200,000 into bank surplus							
3130216	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0																	
3130999	0	0	0	30	36	0	0	0	52	28	218	0	0	0	0	0	0	700	0	0	0	false	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0				Mortgage Operation Start-Up fees	Loan Expenses	Other Real Estate Expenses				Capital Infusion from Holding Company							
3131400	87	0	0	0	31	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	99	0	0	0	37	0	0	30	Other Fee Income																
3132667	15	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	4	4	62	14	0	0	0	0	0	0																	
3133011	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	false	0	0	0	0	0	0	0	63	0	0	0	27	0	0	0										STOCK OPTION EXPENSE							
3133570	2	0	4	31	11	0	0	0	4	16	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	0	0	22	2	0	0	6	0	0	2				Web hosting	OREO operating												
