"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	TEXT4087	
1972298																										0	989	0	0	3552	true	0	967	7	15	0	0	523	0	0	0	false	0	0	0	0	1000	1861	691	0	0	0	0	0	0	0	false	false	www.mybanknm.com	
1973129																										0	18251	20000	0	20000	true	0	13227	0	2644	2380	0	817	1	0	0	false	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	true	true	www.vikingbank.com	
1977248																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
1996762																										0	391	0	0	0	true	0	0	0	0	0	391	726	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.unitedkentuckybank.com	
1998775																										0	1198	0	0	0	true	0	1198	0	0	0	0	2464	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.grahamnb.com	
2002222																										0	1560	0	0	7250	true	0	532	0	951	0	77	3047	2	0	0	false	0	0	0	2500	4750	0	0	0	0	0	0	0	0	0	false	false	ccbank.net	
2006024																										0	399	0	0	5000	true	0	0	0	176	0	223	2816	2	0	0	false	0	0	0	0	3000	0	2000	0	0	0	0	0	0	0	true	false	www.inbk.com	
2007991																										0	2094	0	0	0	true	0	16	0	1294	0	784	4416	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.citizenscommunitybank.com	
2009605																										165	1530	23100	0	53420	true	165	0	0	0	0	1530	2272	2	0	0	true	0	0	0	23100	23150	7000	170	0	0	0	0	0	0	0	true	false	http://www.starionfinancial.com	
2010722																										0	5521	9000	0	11525	true	0	3687	0	870	0	964	6781	3	0	0	false	0	0	0	9000	2000	0	0	0	525	0	0	0	0	525	true	false	http://www.villagebankonline.com	
2017570																										69556	0	0	0	14966	false	69556	0	0	0	0	0	0	0	0	0	false	0	14966	0	0	0	0	0	0	14966	0	0	0	0	0	false	false		
2019453																										0	1857	10000	0	10305	true	0	0	0	0	0	1857	0	0	0	0	false	0	0	0	10000	0	0	305	0	0	0	0	0	0	0	false	false	http://www.madisonvillestatebank.com	
2033123																										0	4510	0	0	1410	true	0	4510	0	0	0	0	4	0	0	0	true	0	1410	0	0	0	0	0	0	1410	0	0	0	0	1410	true	true	fnbk.com	
2037185																										0	844	9500	0	32997	true	0	31	0	55	0	758	1285	1	0	0	true	0	0	0	11500	13000	2000	6497	18300	0	0	0	0	0	0	true	false	http://www.fcbanktn.com	
2038717																										0	0	0	0	0	true	0	0	0	0	0	0	1102	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.efirstbank.com	
2044811																										1119	1432	0	0	7000	true	1119	1432	0	0	0	0	20003	5	0	0	true	0	0	0	0	0	2000	5000	7000	0	0	0	0	0	0	false	false	www.wheatonbank.com	
2044820																										0	0	0	0	0	true	0	0	0	0	0	0	1480	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.communityelmhurst.com	
2045694																										0	3583	0	0	34635	true	0	3583	0	0	0	0	891	1	0	0	false	0	11000	0	0	600	7535	15500	0	11000	0	0	0	0	0	false	false	www.shorebankpacific.com	
2047504																										215	0	32000	0	34300	true	215	0	0	0	0	0	27	0	0	0	false	0	0	0	32000	0	2300	0	0	0	0	0	0	0	0	false	false	http://baycitiesbank.net	
2051127																										764	258	7000	0	8600	true	764	0	0	0	0	258	867	1	0	0	true	0	0	0	7000	1200	0	400	0	0	0	0	0	0	0	true	false	http://americannationalbank.org	
2059758																										0	653	2011	0	8757	true	0	112	0	466	0	75	2782	2	0	0	true	0	0	0	7010	1000	201	546	0	0	0	0	0	0	0	false	false	http://eastonbankandtrust.com	
2068107																										0	14063	5500	0	5500	true	0	6848	0	5836	970	409	1555	1	0	0	false	0	0	0	5500	0	0	0	0	0	0	0	0	0	0	false	false	http://www.capitalcombank.com	
2078290																										5112	18137	1000	0	101051	true	5112	17653	0	0	0	484	12361	4	0	0	true	0	51	0	1000	0	100000	0	100000	51	0	0	0	0	0	true	false	www.columbiabank.com	
2085177																										503	13075	7118	0	78918	true	503	7305	0	1063	413	4294	11738	3	0	0	false	0	0	0	7118	3700	600	67500	0	0	0	0	0	0	0	false	false	http://www.bankatvalley.com	
2087845																										0	0	0	0	0	true	0	0	0	0	0	0	5078	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.thebankoc.com	
2107341																										0	2990	1500	0	1500	true	0	451	0	265	0	2274	1520	1	0	0	true	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	false	false	www.fcboz.com	
2108348																										0	0	1000	0	7149	true	0	0	0	0	0	0	4631	3	0	0	false	0	149	0	1000	6000	0	0	3500	149	0	0	0	0	149	true	false	www.firstcombank.com	
2110640																										0	3497	0	0	9000	true	0	3497	0	0	0	0	1088	0	0	0	false	0	0	0	0	0	0	9000	0	0	0	0	0	0	0	true	false	http://www.theidahobank.com	
2111553																										1477	2201	4000	259	7000	true	1218	41	0	240	0	1920	6122	5	422	0	false	0	0	0	4000	0	0	3000	0	0	0	0	0	0	0	true	true	http://www.cbnkcc.com	
2114282																										351	10949	100000	14	252055	true	337	3494	0	7455	0	0	13081	10	20	0	false	0	100000	0	100000	20000	10000	20000	50000	100000	0	0	2055	0	102055	true	false	http://www.mtnwb.com	
2119773																										3066	8307	5000	137	66980	true	2929	3651	2978	1494	0	184	9507	4	137	0	false	0	0	0	5000	29980	5000	27000	62000	0	0	0	0	0	0	true	false	www.hinsdalebank.com	
2121196																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.tdbank.com	
2122997																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://HELMSSANDY@CFNA.COM	
2123930																										0	0	2000	0	4000	true	0	0	0	0	0	0	1078	1	0	0	true	0	0	0	4000	0	0	0	4000	0	0	0	0	0	0	true	false	http://www.bankofmilan.net	
2129008																										731147	0	0	0	42760	true	8726	0	0	0	0	0	164	0	0	722421	false	0	42760	0	0	0	0	0	0	42760	0	0	0	0	0	false	false	http://www.hsbcusa.com	
2132594																										0	0	0	0	0	true	0	0	0	0	0	0	9773	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.catskillhudsonbank.com	
2132941	1331	6521	0	1331	0	true	0	27902	5	1331	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0					0			851	0	3123	0	2547								0										0		false	false	http://www.nbofi.com	
2140348																										0	0	9700	0	19700	true	0	0	0	0	0	0	7	0	0	0	false	0	0	0	9700	3000	3000	4000	0	0	0	0	0	0	0	false	false	http://www.alliedfirst.com	
2142016																										0	0	0	0	0	true	0	0	0	0	0	0	217	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.target.com	
2142155																										75	2285	4900	0	103317	true	75	640	0	199	0	1446	11795	2	0	0	true	0	67	0	4900	37850	0	60500	101500	67	0	0	0	0	67	true	false	www.qcbt.com	
2145389																										0	5139	0	0	0	true	0	4866	0	0	0	273	2154	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.gebf.com	
2146023																										870	1113	0	0	6401	true	870	10	0	324	0	779	7236	4	0	0	false	0	0	0	0	0	0	6401	0	0	0	0	0	0	0	false	false	http://www.bankliberty.com	
2158389																										1893	0	0	0	0	true	1893	0	0	0	0	0	3494	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.christianabank.com	
2163477																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	true	12923	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.raymondjames.com/trust	
2164111																										0	852	0	0	1675	true	0	0	0	0	0	852	2325	3	0	0	true	0	0	0	0	0	1675	0	0	0	0	0	0	0	0	false	false	http://www.cbbwi.com	
2171100																										0	11684	44084	0	73855	true	0	6488	0	2246	0	2950	2855	2	0	0	true	0	0	0	44084	19771	10000	0	0	0	0	0	0	0	0	true	false	www.fidbank.com	
2182786																										136000	0	0	130000	6041000	false	6000	0	0	0	0	0	0	0	130000	0	false	0	381000	0	0	0	0	0	0	3849000	1576000	28000	588000	0	4657000	false	false		
2197098																										9819	42763	0	0	59386	true	9819	38998	0	1043	0	2722	71092	8	0	0	true	0	59386	0	0	0	0	0	0	59386	0	0	0	0	59386	true	false	http://www.bankofnevada.com	
2209553																										4613	2973	0	0	0	true	3750	0	0	0	0	2973	0	0	0	863	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.heritagebankofcommerce.com	
2216663																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
2232757																										0	1369	2000	0	3000	true	0	0	0	377	653	339	1725	1	0	0	true	0	0	0	2000	1000	0	0	0	0	0	0	0	0	0	true	false	http://www.charlevoixstatebank.com	
2233875																										0	0	0	0	4000	false	0	0	0	0	0	0	444	0	0	0	false	0	0	0	0	0	0	0	0	4000	0	0	0	0	0	false	false		
2235244																										0	612	0	0	26633	true	0	113	0	360	139	0	34	0	0	0	false	0	0	0	6013	527	30	20063	0	0	0	0	0	0	0	true	false	http://www.bankiowabanks.com	
2236821																										73	7716	0	0	50000	true	73	6051	0	0	0	1665	3578	2	0	0	false	0	0	0	0	10000	20000	20000	40000	0	0	0	0	0	0	true	false	http://PNBDIRECTONLINE.COM	
2239288																										16	3223	0	16	67000	true	0	0	0	3223	0	0	3961	3	16	0	false	0	0	0	0	38000	5000	24000	67000	0	0	0	0	0	0	false	false	www.nscbbank.com	
2239372																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	http://www.bankofoklahoma.com	
2243977																										0	7661	0	0	10480	false	0	2261	0	2679	0	2721	3331	3	0	0	false	0	0	0	10480	0	0	0	0	0	0	0	0	0	0	false	false		
2253725																										0	2077	10500	0	17000	true	0	2077	0	0	0	0	1318	1	0	0	true	0	0	0	10500	2000	4500	0	0	0	0	0	0	0	0	false	false	www.commbank-wge.com	
2253891	0	0	0	0	1182498	true	0	247	0	0	0	false	0	596703	0	0	0	0	0	596703	0	285795	300000	0	0					1110365			0	0	0	0	0								0										0		false	false	www.capitalone.com	
2262718																										1871	0	0	0	0	false	1871	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true		
2263313																										0	730	0	0	7734	true	0	0	0	5	0	725	3990	2	0	0	false	0	0	0	0	2223	2511	3000	3000	0	0	0	0	0	0	true	false	http://www.southcentralbank.net	
2265335																										0	455	11	0	5195	true	0	0	0	0	0	455	0	0	0	0	false	0	0	0	11	980	1377	2827	894	0	0	0	0	0	0	false	false	WWW.COMMUNITYBANKMISSOULA.COM	
2265456																										0	364	0	0	0	true	0	0	0	364	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.mtbna.com	
2267012																										0	130	0	0	6717	true	0	130	0	0	0	0	775	1	0	0	false	0	0	0	0	2057	2400	2260	0	0	0	0	0	0	0	false	false	http://southcentralbank.com	
2267683																										0	2356	3000	0	8000	true	0	249	0	446	0	1661	5751	3	0	0	true	0	0	0	3000	5000	0	0	2000	0	0	0	0	0	0	true	false	http://www.middletonbank.com	
2269847																										0	6488	20000	0	30000	false	0	3814	0	926	0	1748	8370	4	0	0	false	0	0	0	20000	10000	0	0	15000	0	0	0	0	0	0	false	false	http://www.citizensbanknc.com	
2280552																										0	72903	10000	0	72000	false	0	36615	0	13011	2481	20796	38002	5	0	0	true	0	0	0	15000	25000	5000	27000	0	0	0	0	0	0	0	false	false	http://www.apab.com	
2281371																										0	0	0	0	3250	true	0	0	0	0	0	0	20	0	0	0	false	0	0	0	3250	0	0	0	0	0	0	0	0	0	0	false	false	www.bankofstcroix.com	
2285708																										180	386	14400	157	40700	true	23	0	0	206	0	180	1045	1	157	0	false	0	0	0	15900	21300	2500	1000	0	0	0	0	0	0	0	false	false	http://www.anbia.com	
2286554																										0	3424	12000	0	34000	true	0	2979	0	378	0	67	32082	4	0	0	true	0	0	0	34000	0	0	0	34000	0	0	0	0	0	0	true	false	www.premier-bank.com	
2290122																										0	3497	0	0	0	true	0	3497	0	0	0	0	3135	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://westsidecommunitybank.com	
2290887																										0	0	0	0	0	true	0	0	0	0	0	0	4351	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.simsburybank.com	
2292368																										573	4061	0	0	0	true	573	1045	0	1743	0	1273	4344	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bankofariz.com	
2297998																										2038	1459	35000	0	50000	true	2038	614	0	0	0	845	0	0	0	0	false	0	0	0	35000	15000	0	0	0	0	0	0	0	0	0	false	false	http://www.evertrustbank.com	
2298995																										2006	450	5000	0	22004	true	2006	238	0	212	0	0	4092	4	0	0	true	0	0	0	7004	15000	0	0	0	0	0	0	0	0	0	false	false	www.bankatvillage.com	
2302379																										725	104078	50800	0	153800	true	725	81546	0	9847	8391	4294	24610	3	0	0	false	0	0	0	50800	53000	0	50000	53800	0	0	0	0	0	0	true	false	http://www.premierbank.com	
2303086																										0	1995	10000	0	68000	true	0	781	0	895	0	319	43356	8	0	0	true	0	0	0	10000	20000	0	38000	0	0	0	0	0	0	0	true	false	www.myvalleybank.com	
2304234																										0	0	0	0	0	true	0	0	0	0	0	0	2804	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.ohioriverbank.com	
2304382																										0	4496	0	0	0	true	0	2085	0	2411	0	0	2560	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.primepacificbank.com	
2304636																										0	1032	0	0	4000	true	0	595	0	336	0	101	4145	3	0	0	false	0	0	0	2000	2000	0	0	0	0	0	0	0	0	0	false	false	http://www.cnbtopeka.com	
2305969																										0	3379	1000	0	23619	true	0	1959	0	1420	0	0	497	0	0	0	false	0	0	0	16500	7000	0	0	0	0	0	119	0	0	119	true	false	http://tnbank.net	
2308326																										0	329	0	0	9550	true	0	329	0	0	0	0	1785	1	0	0	false	0	0	0	0	500	2750	6300	8800	0	0	0	0	0	0	false	false	http://nnb-krny.com	
2316714																										0	3054	0	0	4343	true	0	0	0	3054	0	0	3755	1	0	0	false	0	4343	0	0	0	0	0	0	4343	0	0	0	0	0	false	false	WWW.TIMETOBANK.COM	
2317672																										0	4855	0	0	28000	true	0	0	0	3417	0	1438	671	0	0	0	false	0	0	0	2000	26000	0	0	0	0	0	0	0	0	0	false	false	http://www.fasbank.com	
2325882																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true		
2328137																										1657	1671	29542	0	102124	true	1657	0	0	1310	0	361	6001	6	0	0	true	0	0	0	30042	19544	11750	40688	52519	100	0	0	0	0	100	true	false	http://www.firstcommunitysc.com	
2328249																										0	0	0	0	25200	true	0	0	0	0	0	0	50	0	0	0	false	0	0	0	0	10000	10000	5200	25200	0	0	0	0	0	0	false	false	www.bankonglobal.com	
2328285																										579	0	0	0	0	false	579	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	http://www.theprivatetrustcompany.com	
2329200																										120	1785	5000	120	17000	true	0	1285	0	0	0	500	470	0	120	0	true	0	0	0	5000	12000	0	0	0	0	0	0	0	0	0	false	false	http://www.baybankgb.com	
2330895																										0	0	0	0	3820	true	0	0	0	0	0	0	179	0	0	0	true	0	0	0	0	1000	500	2320	0	0	0	0	0	0	0	true	false	http://heartlandcb.com	
2331838																										3159	3800	20025	0	28379	true	3157	2409	0	1391	0	0	269	0	0	2	true	0	366	0	22025	0	0	0	12000	366	815	935	4238	0	0	true	false	www.trust1bank.com	
2332666																										0	1491	15000	0	20720	true	0	1491	0	0	0	0	2910	3	0	0	false	0	0	0	15000	5000	0	720	0	0	0	0	0	0	0	true	false	http://www.albinabank.com	
2332808																										0	0	0	0	1061439	true	0	0	0	0	0	0	0	0	0	0	false	0	1061439	0	0	0	0	0	0	1061439	0	0	0	0	0	false	false	http://www.wellsfargo.com	
2332910																										0	0	0	0	8000	false	0	0	0	0	0	0	3000	1	0	0	false	0	0	0	8000	0	0	0	0	0	0	0	0	0	0	false	false	http://bankfcb.com	
2333140																										0	1017	0	0	0	false	0	588	0	429	0	0	1578	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.mynnb.com	
2333298																										0	700	0	0	0	true	0	0	0	700	0	0	15402	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.firstbt.com	
2337335																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.umb.com	
2339535																										0	3309	3500	0	16750	true	0	1951	0	0	0	1358	3240	2	0	0	false	0	0	0	3500	8000	4500	750	0	0	0	0	0	0	0	false	false	http://www.americanenterprisebank.com	
2339599																										0	1252	2500	0	15500	true	0	0	856	396	0	0	5161	3	0	0	true	0	0	0	2500	7000	4500	1500	0	0	0	0	0	0	0	false	false	http://www.capitolbank.com	
2339795																										264	8539	0	0	39000	true	264	5155	0	0	2784	600	29062	6	0	0	false	0	0	0	0	18000	6000	15000	0	0	0	0	0	0	0	false	false	www.libertyvillebank.com	
2339900																										0	0	0	0	15500	true	0	0	0	0	0	0	4951	4	0	0	true	0	0	0	3000	2500	5000	5000	0	0	0	0	0	0	0	true	false	http://www.riversidecommunity.com	
2339964																										0	150	6500	0	7250	true	0	150	0	0	0	0	776	1	0	0	false	0	0	0	6500	0	0	750	0	0	0	0	0	0	0	true	false	http://vikingstatebank.com	
2340205																										0	0	0	0	0	true	0	0	0	0	0	0	760	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.efirstbank.com	
2342160																										371	4667	0	0	20537	true	371	3016	0	55	0	1596	0	0	0	0	false	0	0	0	0	5250	5800	9487	0	0	0	0	0	0	0	true	false	WWW.RIDGESTONE.COM	
2343167																										0	0	0	0	4000	true	0	0	0	0	0	0	998	1	0	0	false	0	0	0	0	2000	2000	0	0	0	0	0	0	0	0	false	false	PANAMER BANK.COM	
2344753																										0	508	6000	0	13550	true	0	0	252	41	0	215	20681	11	0	0	true	0	0	0	6000	3000	2967	1583	0	0	0	0	0	0	0	false	false	www.tnbank.com	
2347044																										0	895	1000	0	78668	true	0	895	0	0	0	0	739	0	0	0	true	0	0	0	1000	2519	6089	69060	11000	0	0	0	0	0	0	true	false	www.ohioheritage.com	
2349301																										0	964	0	0	0	true	0	513	0	0	0	451	8487	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.heritagebanknevada.com	
2349459																										0	7219	0	0	3786	true	0	2396	0	2623	2050	150	5404	5	0	0	false	0	0	0	143	3643	0	0	0	0	0	0	0	0	0	false	false	http://firstbankofdalton.com	
2352235																										0	3926	500	0	102500	true	0	1602	607	1051	0	666	5833	4	0	0	true	0	95000	0	500	7000	0	0	0	95000	0	0	0	0	95000	false	false	http://www.therisingstar.com	
2353595																										3679	3955	0	0	183177	true	3679	1124	0	2063	0	768	9476	3	0	0	true	0	0	0	83177	0	0	100000	183177	0	0	0	0	0	0	false	false	www.fcbresource.com	
2354314																										0	5937	5000	0	15000	true	0	5487	0	450	0	0	6577	2	0	0	false	0	0	0	5000	5000	5000	0	15000	0	0	0	0	0	0	true	false	http://WWW.FN-BANK.NET	
2354323																										0	508	0	0	28458	true	0	0	0	0	0	508	4786	3	0	0	true	0	0	0	7000	9000	5500	6958	27500	0	0	0	0	0	0	false	false	http://www.greaterromebank.com	
2354387																										0	13931	0	0	25000	true	0	12094	0	493	0	1344	402	0	0	0	false	0	0	0	3000	5000	0	0	0	17000	0	0	0	0	0	true	false	http://www.quantumbank.com	
2354985																										0	2538	0	0	11003	true	0	1227	0	193	0	1118	0	0	0	0	false	0	3	0	0	0	1000	10000	0	3	0	0	0	0	0	true	false	Newcenturybank.com	
2356091																										0	541	8500	0	20527	true	0	0	0	541	0	0	356	0	0	0	false	0	0	0	8500	1141	1742	9144	2000	0	0	0	0	0	0	false	false	http://www.efirstunitedbank.com	
2358769																										0	10446	0	0	15047	true	0	9446	0	1000	0	0	2537	2	0	0	true	0	0	0	0	0	0	0	0	0	47	0	15000	594	0	true	true	www.bncbank.com	
2360904																										0	450	3380	0	9830	true	0	0	0	126	324	0	400	0	0	0	false	0	0	0	3380	4450	1500	500	0	0	0	0	0	0	0	false	false	http://www.pacificglobalbank.com	
2361901																										0	1295	0	0	0	true	0	0	0	0	0	1295	855	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	pbmn.com	
2362074																										17	2881	3500	0	16300	true	0	1344	0	318	0	1219	700	0	0	17	false	0	0	0	3500	12000	800	0	5000	0	0	0	0	0	0	false	false	http://www.CommunityBankNow.com	
2362458																										0	1000	0	0	0	true	0	0	0	1000	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.wellsfargo.com	
2370994																										0	11046	19000	0	27000	true	0	5331	0	4235	745	735	260	0	0	0	true	0	0	0	19000	0	8000	0	0	0	0	0	0	0	0	false	false	http://www.mbankonline.com	
2371508																										0	1137	0	0	0	true	0	0	0	732	0	405	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bankcentre.com	
2371816																										0	420	11750	0	40410	true	0	66	0	354	0	0	7525	2	0	0	false	0	0	0	38250	0	0	2160	26500	0	0	0	0	0	0	true	false	www.westptebank.com	
2372774																										693	31193	105568	0	343571	true	693	25278	100	968	0	4847	17064	7	0	0	true	0	0	0	175568	45902	121526	575	70000	0	0	0	0	0	0	true	false	http://summitcommunitybank.com	
2374901																										0	0	4000	0	38549	true	0	0	0	0	0	0	7670	3	0	0	true	0	5000	0	4000	12549	4000	13000	15000	5000	0	0	0	0	5000	false	false	www.capitalbank.com	
2376464																										281	2869	2500	0	44717	true	281	1714	0	1155	0	0	1538	1	0	0	false	0	0	0	2500	40000	2217	0	0	0	0	0	0	0	0	false	false	WWW.COMMUNITYBANK.NET	
2380470																										334	2899	1000	0	5000	true	0	0	0	0	0	2899	84	0	0	334	false	0	0	0	5000	0	0	0	4000	0	0	0	0	0	0	false	false	http://www.premierbankusa.com	
2382308																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	WWW.CRESTMARK.COM	
