"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	RIADJ536	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
3146150	322	0	297	140	CONF	614	601	97	345	204	3396	0	0	0	0	0	0	0	0	0	0	false	29	0	15	0	19	253	1138	168	0	0	156	151	38	192	0	0	Wire Transfer Fees	Letters of Credit Fees	Bankers Acceptances	Security & Protection	Correspondent Bank Charges	Special Asets Expenses - OREO, Legal Fees, Insurance/Property Tax Exp										
3148613	47	0	0	0	CONF	442	49	0	65	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	131	0	0	0	75	140	0	0	0	0	Family Office Income	Third Party Loan Fees		Maintenance Support Computer Software												
3149012	51	4	17	211	CONF	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	2	23	291	26	0	2	79	30	10	59	0	0				ORE Expense												
3150205	105	0	0	72	CONF	0	0	0	49	351	103	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	118	0	0	36	0	0	0	43	0	0				TRAINING PROGRAMS	OTHER REAL ESTATE OWNED PROPERTIES	BUSINESS DEVELOPMENT										
3151417	0	0	0	46	CONF	429	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	Litigation Award			OREO Holiding Expense												
3151837	29	0	40	43	CONF	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	false	21	0	0	0	4	4	139	31	0	13	54	85	11	20	0	0				Loan collection expenses												
3153233	100	0	0	10	CONF	10	8	0	45	10	66	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	297	22	0	5	38	42	0	28	0	0	Investment Partner Revenue	Loan Doc Fees		Correspondent Fees	CDARS Fees	Miscellaneous Expenses										
3153288	0	0	0	0	CONF	0	0	0	210	93	119	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	474	81	0	45	128	163	0	137	0	0				Bank franchise taxes	Travel and entertainment expenses	Insurance										
3153297	44	0	83	12	CONF	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	7	95	6	28	237	37	0	60	33	22	85	33	0	0	MORTGAGE ORGINATIONS															
3153626	4	163	0	0	CONF	14	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	54	3	19	149	9	0	1	42	30	3	43	0	0	Mortgage Origination Fees			Fed/Correspondent Bank Charges												
3154780	34	3	0	4	CONF	305	30	0	267	152	53	0	0	0	0	0	0	0	0	0	0	false	36	0	27	47	0	33	224	41	0	236	76	31	129	36	0	0	Merchant Processing Fees	Broker Premium Mortgage Fees		Merchant Processing Fees	ORE Expense	Title Fees										
3157183	108	0	0	104	CONF	0	0	0	116	52	52	0	0	0	0	0	0	0	0	0	0	false	0	0	0	79	0	0	152	0	0	0	0	98	0	0	0	0				OREO expense	Correspondent bank fees	Courier & armored car service										
3157697	35	0	2	40	CONF	0	0	0	0	0	0	0	0	0	0	0	0	-2300	0	0	0	false	15	0	0	0	0	0	263	22	0	0	151	0	0	0	0	0										Dividend Paid to parent						
3158546	249	0	0	0	CONF	112	31	0	483	2035	0	0	0	0	0	0	0	1750	0	0	0	false	0	0	0	0	0	0	513	0	0	70	0	0	0	0	0	0	Mortgage Broker Fees	Financial Planning Fees		Investment Management Expense	Management Services Expense					Capital Injections						
3160978	35	0	0	0	CONF	0	0	0	235	0	0	0	0	0	0	0	0	425	0	0	0	false	0	0	0	0	0	0	150	0	0	27	27	0	0	55	0	0				OREO AND LOAN COLLECTION EXP						CAPITAL INJECTIONS						
3161144	66	98	101	113	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	125	0	0	0	2	0	0	35	0	0	79	56	14	28	0	0																
3165320	0	0	62	107	CONF	82	0	0	45	45	46	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	183	0	0	0	65	0	0	0	0	0	FEES ON THE ORIGINATION OF MORTGAGE LOANS NOT HELD FOR SALE			BUSINESS MEALS AND ENTERTAINMENT	CHARITABLE DONATIONS	SOFTWARE SUPPORT								RI-E 2 - OTHER NONINTEREST EXPENSE MISCELLANEOUS LOAN EXPENSE = $53,000; WRITE DOWN OF OREO = $48,000		
3165357	33	0	36	0	CONF	0	0	0	198	33	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	63	0	0	232	0	0	105	42	0	0	34	0	0				OREO Expense	Insurance Expense - Non Building											
3165599	42	0	0	69	CONF	81	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	107	26	0	63	48	0	48	0	0	0	mortgage loan fees			oreo expense												
3166699	35	0	0	0	CONF	0	0	0	344	34	51	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0				Management Fee	State Income Tax	Trust Fees										
3166729	82	0	0	0	CONF	27	0	0	435	123	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	107	0	0	55	0	42	0	0	0	0	SERVICE FEE INCOME			SUPPORT FEES TO PARENT	MANAGEMENT FEES TO PARENT											
3167883	0	0	0	90	CONF	0	0	0	47	41	27	0	0	0	0	0	0	1046	0	0	0	false	0	0	0	0	0	0	126	0	0	29	32	0	29	0	0	0				Foreclosed asset and criticized loan expenses, excluding legal fees	Liability and blanket bond insurance expenses	Employee recruiting expenses				Capital contribution from parent company						
3168563	153	0	108	0	CONF	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	277	0	0	39	0	0	0	0	0	0				OREO Expenses												
3170276	76	0	26	0	CONF	44	0	0	49	32	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	129	0	0	0	48	31	0	0	0	0	Fee Income from CDARs			General Insurance expense	Charitable Contributions											
3174920	23	0	52	20	CONF	61	42	0	0	0	0	0	0	0	0	0	0	11	0	0	0	false	61	0	0	62	11	108	252	68	0	0	58	49	0	137	0	0	Mortgage Origination Fee Income	Currency Ordering Fee Income								Employee Stock Option Accrual						
3175619	7	0	25	35	CONF	41	29	4	96	54	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	0	93	7	0	0	45	0	0	8	0	0	Loan processing and documentation fee income	Trade finance commission and fee income	Wire transfer fee income	OREO expenses	Loan administration expenses											
3176812	152	0	0	26	CONF	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	false	10	0	0	0	0	0	191	60	0	0	29	40	2	34	0	0										Capital Infusion from holding company						
3177378	0	30	0	0	CONF	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	Yield Spread Premium Earned on Secondary Market Loans Originated															
3177426	0	29	0	30	CONF	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0				ORE Expenses												
3178825	35	0	16	57	CONF	0	0	0	134	48	27	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	25	180	24	0	0	88	32	4	21	0	0				Loan related expenses	Other outside services	Other insurance expense										
3179082	522	0	0	365	CONF	406	126	70	252	0	0	-2995	-1258	0	0	0	0	5000	0	0	0	false	0	0	0	183	0	0	1367	0	0	61	191	0	0	191	0	0	Operating Lease Income	Intercompany Income	Wire & Collection Fees	OREO Expense			Discontinued Operations for Affinity Credit Card Division			Capital Infusion from Parent Company						
3179729	54	0	0	35	CONF	0	0	0	58	28	35	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	137	27	0	0	42	0	0	30	0	0				PA Shares Tax	Insurance	ORE Expense										
3179831	7	32	5	91	CONF	76	0	0	254	82	107	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	2	0	170	32	0	0	78	36	0	31	0	0	Mortgage Income			OREO Carrying Costs	Non-accrual loan expense	Business Insurance										
3180136	40	0	60	50	CONF	127	53	122	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	125	0	0	0	68	38	0	0	0	0	Loan  Fees	Commercial Servicing Income	Cool Deposit Maintenence Fee Income													
3181197	0	19578	0	0	CONF	0	0	0	2293	17888	4249	0	0	0	0	0	0	250000	0	-1750	0	false	0	0	0	0	0	0	0	0	74695	0	0	1899	0	0	0	0				Loan service fee expense	Expenses on REO Owned	Provision for Unfunded Commitment				Capital Contribution		Remove reserve for other receivable from ALLL				
3182082	0	0	0	0	CONF	0	0	0	150	118	150	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0				Professional Expense	OREO Expense	Insurance										
3183584	30	0	0	0	CONF	0	0	0	96	36	27	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	36	0	0	69	93	27	92	26	0	0				OREO Valuation Expense	OREO Expense	OCC Assessments										
3184228	37	0	0	0	CONF	111	0	30	27	39	0	0	0	0	0	0	0	660	0	13	0	false	0	0	0	0	0	0	141	0	0	152	0	46	55	0	0	0	LOAN FEES		OTHER FEES	TOTAL LOAN EXPENSE	OCC ASSESSMENT	LOSS ON SALE OF OREO				CONTRIBUTED CAPITAL		RESERVE FOR LOAN LOSS OFF BAL SHEET				
3184460	0	0	0	0	CONF	186	0	0	3161	3138	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	422	527	0	0	0	0	AFFILIATED SERVICE AGREEMENT			BROKERAGE CLEARING AND EXCHANGE	SUBADVISORY EXPENSE											
3184693	0	0	38	0	CONF	0	0	0	62	42	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0				Pennsylvania Shares Tax	Other Professional Expenses											
3185485	368	0	0	239	CONF	124	131	0	2020	1479	105	0	0	0	0	0	0	0	0	0	0	false	0	0	0	273	0	40	334	0	0	0	103	362	0	0	0	0	Mortgage Processing Fees	Loan Processing Fees		Loss on extinguishment of FHLB advances and Repurchase Agreements	Other real estate expense	Insurance-misc										
3185579	32	0	32	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	181	30	0	0	53	0	0	0	0	0																
3185896	0	0	0	0	CONF	28	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DRAFT COLLECTION FEES			SERVICE CONTRACTS/SOFTWARE												
3187395	40	0	0	0	CONF	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	188	0	0	40	0	0	0	0	0	0	Brokered loan commissions															
3187612	76	0	0	75	CONF	0	0	0	796	64	72	0	0	0	0	0	0	3000	0	0	0	false	0	0	0	32	0	27	0	0	0	91	0	64	60	49	0	0				Management Fee	Travel & Staff Expense	Collection Expense				Capital Injection						
3187630	55	0	44	0	CONF	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	39	188	27	0	0	34	71	0	31	0	0				Business Development												
3188646	250	0	112	76	CONF	306	169	0	82	308	0	0	0	0	0	0	0	0	0	0	0	false	72	0	0	174	0	0	185	0	0	154	0	0	105	0	0	0	Mortgage loan broker fees	Other loan income		Bank shares tax	REO expenses											
3188712	0	190	0	0	CONF	0	0	0	25	148	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0				Item Processing	Foreclosed Assets Expenses											
3189063	71	0	85	50	CONF	0	0	0	39	64	36	0	0	0	0	0	0	0	0	5	0	false	0	0	0	0	0	0	184	0	0	0	142	50	0	0	0	0				Other employee expenses	Other loan expenses	Software license & maintenance						Loan reserved $470773.26, charged-off $465426.4. Diff of $5346.96 paid on 1/7/10		RI-E.2.o  Other REO expenses   $84		
3189634	0	248	0	57	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0																
3192960	0	0	0	39	CONF	514	0	0	95	496	0	0	0	0	0	0	0	24	0	0	0	false	0	0	0	0	0	0	459	0	0	0	0	0	0	0	0	0	Trust Dept charges to Corporate Trust for work performed by WNTC			Clearance Charges	Internal Allocated Expenses					Cumulative effect-Parent Company (Zions) requires us to post Restricted Stock Options info to Equity						
3194638	25	0	0	83	CONF	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	178	36	2687	0	69	0	0	33	0	0				Professional Fees	Foreclosure Fees											
3194692	0	0	0	0	CONF	0	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	false	70	0	0	0	0	0	120	62	0	175	70	67	97	92	0	0				Foreclosure and ORE Expenses												
3195037	0	0	0	79	CONF	0	0	0	694	78	74	0	0	0	0	0	0	0	0	5475	0	false	0	0	0	0	0	0	333	70	0	0	0	0	0	0	0	0				Management Fees	Loan Expense	Courier Expense						Due to Consolidation of 4 Banks under Certificate #57808				
3195064	0	0	0	0	CONF	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0				Problem loans expenses												
3195895	0	216	0	709	CONF	0	0	0	643	138	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	216	0	0	0	178	188	0	0	0	0				OREO Expenses	Appraisal Expense											
3198421	70	0	0	39	CONF	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	182	0	0	0	108	137	0	0	0	0				Bank Franchise Tax												
3198980	0	56	0	0	CONF	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	0	58	101	0	0	0	0	0	0	42	0	0				OREO Expense												
3199811	0	0	0	0	CONF	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	39	0	0	30	28	0	0	0	0	0				Network Support												
3200034	82	47	75	65	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	4	0	3	15	379	36	0	0	48	0	0	30	0	0																
3201527	0	0	0	74	CONF	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	199	40	0	34	0	0	0	0	0	0				OREO & Loan Collection expense												
3201853	2	0	29	88	CONF	0	0	0	59	135	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	6	73	7	0	0	30	48	0	0	0	0				Other loan expenses	Other Real Estate Owned expenses											
3202702	0	0	0	0	CONF	14067	0	1555	4379	2124	1776	0	0	0	0	0	0	0	0	0	0	false	3046	0	0	0	0	0	2151	0	0	7197	0	0	0	0	0	0	Card Service Income		Electronic Payments	Card Production	Card Processing	Call Center										
3202962	83	0	32	4	CONF	26	0	0	43	59	0	0	0	0	0	0	0	0	0	0	0	false	7	0	6	82	4	4	196	31	0	60	46	4	17	5	0	0	Mortgage Yield Spread Premium			OREO Expense	ATM/Debit Card Expense											
3203996	0	36	0	0	CONF	0	0	0	33	43	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0				'OREO" TAXES & INSURANCE EXPENSE	OTHER "OREO" EXPENSE											
3204993	64	0	0	268	CONF	28	0	0	85	278	0	0	0	0	0	0	0	800	0	0	0	false	0	0	0	0	0	0	119	0	0	0	0	88	0	0	0	0	One time penalty income			Correspondent Bank Fees	Other Real Estate and Workout Costs					Parent company paid dividend to bank						
3205253	42	0	0	82	CONF	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	97	0	53	26	0	0				Other Professional Fees												
3205909	55	0	36	0	CONF	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	48	0	0	234	0	0	0	93	0	0	0	0	0				BANK FRANCHISE TAXES												
3206399	33	0	0	40	CONF	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	3	0	2	22	148	21	0	0	56	58	17	50	0	0				Office and Other Operating Expense												
3206465	0	0	0	0	CONF	0	0	0	48968	5591	2863	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Advisory	Custody	Professional										
3207921	65	24	11	107	CONF	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	1	0	0	0	219	19	0	34	34	50	14	13	0	0				OREO / Loan Collection Expenses												
3208049	70	0	0	72	CONF	0	0	0	103	118	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	211	78	0	168	180	154	134	89	0	0				Insurance expense	Brokerage settlement expenses											
3208441	50	34	65	75	CONF	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	false	31	0	1	0	4	72	213	35	0	4	15	100	60	35	0	0										Dividend from Hodling company						
3211937	26	0	11	27	CONF	14	7	0	30	45	0	0	0	0	0	0	0	3680	0	0	0	false	17	0	4	0	3	12	120	31	0	21	36	0	25	35	0	0	Mortgage origination	Wire transfer fees		Correspondent bank fees	OREO expense					Capital investment from parent holding company						
3212149	0	0	0	0	CONF	893	0	0	20490	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Contracted Services			Contracted Services												
3212402	76	0	205	114	CONF	89	95	86	185	109	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	317	0	0	0	152	0	0	123	0	0	TRADE FINANCE OPERATIONAL FEES	WIRE AND REMITTANCE FEES	INCOME FROM SALE OF STOCK HELD AS A COLLETERAL	LOAN REFERRAL FEES	ARMED GUARD											
3213333	13	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	20	51	26	0	0	60	0	19	0	0	0																
3213735	0	0	0	0	CONF	0	0	0	155	38	31	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0				Professional Fees	D&O Liability Insurance	Internal Audit Fees										
3214059	83	0	79	112	CONF	0	0	0	80	76	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	54	0	0	155	40	0	0	25	69	0	0	0	0				Software Expense	Correspondent Bank Charges											
3216017	94	0	0	0	CONF	0	0	0	418	0	0	0	0	0	0	0	0	12750	0	0	0	false	0	0	0	0	0	0	352	0	0	59	0	0	0	0	0	0				LOAN EXPENSE						CAPITAL INFUSIONS						
3216316	0	0	0	0	CONF	0	0	0	35	29	46	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	79	0	0	0	75	70	0	0	0	0				DFI ASSESSMENTS	SECURITY EXPENSE	OREO EXPENSES										
3217331	43	0	0	0	CONF	179	0	0	43	135	69	0	0	0	0	0	0	0	0	0	0	false	39	0	0	0	0	0	288	46	0	0	72	0	0	0	0	0	Master Money Interchange			Holding Cost on OREO	Overdraft Privilege Fees	Charge Off Checking										
3217957	39	0	32	0	CONF	145	36	0	68	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	62	0	0	164	46	0	56	44	0	44	39	0	0	SECONDARY MORTGAGE FEES	REVERSE MORTGAGE FEES		SOFTWARE												
3219175	0	0	0	30	CONF	0	0	0	176	56	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	138	0	0	26	59	31	0	0	0	0				Loan Collection/Foreclosure Expense	D&O Insurance											
3219214	0	0	43	99	CONF	80	0	0	75	27	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	93	0	0	111	31	0	0	42	0	0	28	0	0	Misc income			Other professional services	Correspondent bank charges											
3219335	0	116	0	523	CONF	349	0	0	519	459	0	0	0	0	0	0	0	400	0	0	0	false	0	0	34	0	46	27	893	0	0	0	0	0	0	174	0	0	Mortgage Origination Income			OREO Expense	OREO Taxes					Capital Infusion from the Holding Company						
3220500	0	0	0	118	CONF	29	0	0	112	53	48	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	78	0	0	0	61	0	0	0	0	0	LOAN UNDERWRITING FEES			ORE EXPENSE	TELLER AND OTHER LOSSES	INSURANCE EXPENSE										
3220818	12	0	0	46	CONF	19	0	0	133	59	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	3	4	205	14	0	25	34	36	0	19	0	0	Rent on offices leased in branch building			OREO expenses	Appraisal fees											
3220863	0	0	0	0	CONF	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	34	0	0	0	30	0	0	0	0	0				Other Assets Held for Sale expenses												
3221468	0	0	0	78	CONF	0	0	0	29	28	33	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	145	0	0	0	36	0	0	36	0	0				Network Services	OCC Assessment	Professional Fees										
3223305	38	0	20	43	CONF	0	0	0	34	0	0	0	0	0	0	0	0	1000	0	0	0	false	19	0	3	0	1	19	132	29	0	11	48	9	39	25	0	0				BANK COURIER						PREFERRED STOCK ISSUANCE TO PARENT HOLDING COMPANY						
3223408	23	0	13	12	CONF	102	2	0	17	6	10	0	0	0	0	0	0	0	0	0	0	false	22	0	0	56	3	50	148	46	0	0	96	0	8	25	0	0	Secondary Market Origination Fees	Check Cashing Fees		Federal Reserve and Other Bank Charges	Computer Software Amortization	State Banking Department Dues										
3223417	34	0	13	0	CONF	7	2	0	33	14	28	0	0	0	0	0	0	100	0	0	0	false	11	0	1	0	3	4	83	10	0	7	12	0	7	7	0	0	Other Electronic Usage: ACH, Wire Transfer, Internet	Other Check Processing Fees: Return Items, Stop Payments		Training, Travel, Dues, Memberships	Software	Outside Services, Admin				Capital Infusion 6/30/10						
3223695	0	0	0	0	CONF	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Intercompany allocations												
3224302	82	19	0	0	CONF	-391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	4	28	310	0	0	160	0	63	113	61	0	0	Valuation Adjustment Repo/Oreo															
3224375	0	0	54	51	CONF	0	0	0	113	256	324	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	203	0	0	0	67	0	0	0	0	0				Insurance	Armored Transport	OREO Expense										
3224478	0	0	0	41	CONF	193	0	0	38	81	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	129	0	0	0	59	0	0	27	0	0	Deferred compensation cancellation			insurance	Oreo expense											
3224580	0	0	49	75	CONF	485	0	0	12591	540	0	0	0	0	0	0	0	35	0	15036	0	false	1	0	0	0	0	0	0	2	0	111	87	20	1	6	0	-12071	Third Party Enhancement Revenue			Service Fees	Merchant Royalty Fees					Stock Compensation		Establish Reserve on Securitized Clients - Adoption of FAS 166/167				
3227442	16	0	24	69	CONF	101	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	0	258	53	0	0	-43	77	0	36	0	0	OTHER FEE INCOME			DIRECTORS STOCK OPTION												
3228908	0	0	0	0	CONF	0	0	0	743	2101	0	0	0	0	0	0	0	0	0	-14	0	false	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0				Collection Expense	Servicing Expense							Paydown of purchased reserve				
3229875	0	0	0	0	CONF	0	0	0	848	587	175	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Services Provided Other	Services Provided Affiliate	Amortization Customer Lists								2.o.  Mileage  131 2.p.  Insurance  74		
3232204	132	0	0	585	CONF	0	0	0	832	335	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	42	245	0	0	0	138	0	0	0	0	0				OREO Expense	Loan Expense											
3232370	34	0	36	1	CONF	5	9	0	1	31	68	0	0	0	0	0	0	0	0	0	0	false	21	0	2	0	2	0	54	20	0	45	54	0	29	13	0	0	MISC, RETURN ITEM FEES, COLLECTION FEES	INS COMM, LOAN COMM		LIC, CONF AND TRAVEL	DUES MEMBERSHIP, JANITORIAL, INS EXP, COURIER	LOAN AND COMP REVIEWS, LOAN EXP, OCC, MISC										
3233407	0	0	0	218	CONF	0	0	0	169	128	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	63	0	0	0	50	0	0	0	0	0				Expenses of OREO	Expenses of nonaccrual loans											
3235410	166	0	52	60	CONF	102	84	0	43	71	0	0	0	0	0	0	0	0	0	0	0	false	25	0	12	66	6	119	206	66	0	0	35	40	77	47	0	0	Merchant Fees	SBA servicing and packaging fees		Armored Car Messenger	Correspondent bank charges											
3235689	42	0	0	42	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	157	0	0	0	0	0	30	25	0	0																
3236396	0	0	0	131	CONF	29	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	88	0	0	25	38	25	26	0	0	0	MORTGAGE ORIGINATION FEES			OTHER REAL ESTATE OWNED EXPENSES												
3242575	38	5	0	0	CONF	45	6	0	68	136	38	0	0	0	0	0	0	750	0	0	0	false	104	0	0	0	0	0	238	36	0	44	41	0	66	49	0	0	Mortgage Origination Fees	Wire Fees		Correspondent Fees	Loan Collection Expense	OREO Expense				Capital Contributions to Bank from Holding Company						
3243282	40	0	39	8	CONF	0	0	0	36	0	0	0	0	0	0	0	0	0	0	-1	0	false	5	0	4	28	2	0	82	17	0	33	17	18	22	27	0	0				Other Professional Fees								Unfunded Commitments				
3247589	85	30	40	23	CONF	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	1	0	4	0	209	29	0	75	14	37	-14	21	0	0	Mortgage Service Released Premiums															
3247598	89	0	95	77	CONF	250	0	0	136	59	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	279	0	0	0	200	73	0	0	0	0	Loan Arangement Fees			Loan Arrangement Cost	Courier Expense											
3248849	65	0	0	113	CONF	0	0	0	38	111	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1	0	203	0	0	47	81	0	0	42	0	0				Insurance Expense	Franchise Tax											
3250114	0	0	0	227	CONF	0	0	0	90	114	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	136	0	0	0	46	132	0	0	0	0				Insurance	Credit expense											
3251081	186	0	55	50	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	51	158	88	0	0	113	0	0	83	0	0																
3252510	77	338	97	78	CONF	0	0	0	405	84	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	251	66	0	0	0	127	0	70	0	0				OREO Expense	Business Development Expense											
3253571	96	0	79	48	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	-273	3	0	0	14	339	51	0	0	0	0	0	0	0	0															Accounting firm year end adjustments	
3253834	1	1	13	45	CONF	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	1	0	2	2	66	9	0	24	12	14	15	10	0	0				OREO related expenses												
3254297	13	0	20	14	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	1	0	4	35	45	24	0	0	36	0	39	34	0	0																
3255098	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	46	307	0	0	76	0	0	0	0	0	0																
