"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	TEXTA545	
2747279								0	3826		0	0	39450		32108	154	75384	0			3084	5		
2747420								0	12964		686	2	133841		322728	735	470218	0			12500	27		
2747466								0	3368		0	0	68667		19598	109	91633	0			1567	5		
2747587								0	51431		2538	6	297455		186578	1170	538002	0			6883	8		
2748502								0	6856		0	0	99610		125298	454	231764	0	226607	0	19398	36		
2748650							477344	0	51514		1997	6	833273		784644	3067	1671428	0	1717926	0	0	0		
2749059								0	4183		0	0	66039		42637	184	112859	0	108993	0	2485	6		
2750448								0	2163		278	1	50238		47477	218	100156	0			0	0		
2750699								0	19450		1078	4	182099		243082	1050	445709	0			2342	7		
2751007								0	13092		944	3	139113		126851	393	280000	0			7879	18		
2751388								0	4865		404	1	109464		142138	579	256871	0			31332	39		
2753588								0	4383		0	0	58642		54824	237	117850	0			1102	3		
2753917								0	2756		501	1	20968		56561	116	80788	0			6212	8		
2754389								0	34192		794	3	222262		102378	652	359626	0			5048	7		
2755733								0	22771		0	0	132515		122943	358	278230	0			1561	2		
2756730								0	2200		0	0	18224		10924	53	31349	0			2867	5		
2756767								0	9728		594	2	80973		29335	143	120631	0			2318	3		
2756785								0	17004		2295	6	446574		250893	1125	716766	0	711532	0	10949	11		
2756909								0	7708		1785	2	124703		229232	872	363428	0			13303	29		
2757205								0	7445		0	0	97811		68656	366	173912	0			8153	14		
2757586								0	0		0	0	0		0	0	0	0						
2757906								0	2426		278	1	28607		21538	145	52849	0			0	0		
2757951								17870	0		0	0	0		0	0	0	0					CANBRIDGE SAVINGS BANK	
2758024								0	2663		0	0	33799		25260	152	61722	0			0	0		
2758613								0	52305		1560	6	281038		105610	635	440513	0			759	1		
2759629								0	2809		0	0	40287		51146	195	94242	0			11159	20		
2760102								0	2703		0	0	105871		170047	408	278621	0			53598	48		
2760232								0	33686		2716	9	260466		171053	1133	467921	0			10112	13		
2761912								0	10576		738	1	226350		137286	610	374950	0			14634	26		
2761930								0	10348		0	0	92117		59671	293	162137	0			4928	6		
2761967								0	10844		0	0	101898		38351	238	151093	0			2004	4		
2762638								0	6685		411	1	89814		82373	378	179283	0			0	0		
2764212								0	13131		0	0	323835		159853	604	496819	0			7900	14		
2764258							221905	0	275053		4117	15	1198079		442110	2923	1919359	0	1849852	0	2860	8		
2765602								0	4942		0	0	92263		85317	338	182522	0			4962	10		
2765611								0	3013		0	0	195832		225055	636	423900	0			26932	49		
2767763								0	9280		274	1	151500		78559	508	239613	0			4466	8		
2769383								0	2202		732	2	79448		296005	619	378387	0			13482	28		
2769570								0	4605		596	2	69988		40504	191	115762	69			6951	9		
2769589							263503	0	28701		3551	11	621797		483868	2132	1137917	0	1052127	0	22923	38		
2769954								0	4407		255	1	43076		75091	229	122829	0			954	3		
2769972								0	1767		0	0	19214		27358	74	48918	579			1325	3		
2771694								0	0		0	0	50277		24685	159	74963	0			1354	3		
2773867								0	7579		0	0	109145		99080	473	215804	0			6338	15		
2774707								0	0		0	0	0		507	2	507	0						
2775151								0	6610		0	0	58384		43318	224	108312	0			0	0		
2775179								0	7046		291	1	78517		75819	358	161771	99			6318	16		
2775692								0	2884		333	1	18303		20727	97	42247	0			1292	3		
2777070								0	929		286	1	35847		75406	205	112468	0			12114	18		
2777650							268010	0	515876		63231	194	2486449		3824936	10604	6890492	0	6156427	0	0	0		
2781152								0	8565		277	1	91770		79088	343	179700	0			3387	8		
2783660								0	10705		1570	4	99511		62714	343	174500	0			5774	8		
2783772								0	602		0	0	12031		27852	95	40485	0			5325	8		
2785477								0	1876		0	0	49402		21447	147	72725	0						
2785637								0	4057		262	1	31873		73026	291	109218	0			15001	25		
2785646								0	6440		281	1	55886		21682	126	84289	0			856	2		
2787770								0	13170		580	2	160735		94278	475	268763	0	0	0	12419	23		
2788656								0	739		0	0	32710		59458	143	92907	0			0	0		
2791003								0	15683		251	1	215194		100574	654	331702	0			6296	9		
2791076								0	14550		259	1	165688		71229	479	251726	0	249299	0	2878	7		
2791085								0	1798		0	0	51229		84997	190	138024	0			3325	9		
2791281								0	596		0	0	18203		53666	79	72465	0			28569	18		
2791517								0	10885		565	2	86636		49243	243	147329	0			7346	14		
2792064								0	3249		0	0	56475		36910	133	96634	0			664	2		
2792466								0	3692		0	0	55266		38482	222	97440	0			0	0		
2793593								0	2739		0	0	42972		24751	68	70462	0			740	2		
2793883								0	6688		895	2	60155		39001	233	106739	0			3525	7		
2794732								0	980		0	0	47859		25103	84	73942	0			0	0		
2796017								0	20142		252	1	190205		112198	586	322798	0			0	0		
2796277								0	800		0	0	3341		4316	7	8457	0						
2796295								0	4401		0	0	35552		476388	176	516400	61			4075	10		
2796615								0	17890		1807	6	130383		390809	928	540889	0			41475	155		
2797153								0	3297		0	0	25429		11560	54	40286	0			0	0		
2797162								0	1813		0	0	85347		84350	231	171510	0			8917	16		
2797171								0	2079		257	1	31981		24649	101	58966	0			0	0		
2797210								0	0		0	0	0		0	0	0	0			0	0		
2797359								0	72247		1659	6	360961		202469	1829	637336	0			19870	32		
2797724							1142284	0	42055		7436	19	987341		1215252	4100	2252084	0	2072908	0	226265	367		
2798897								0	14574		273	1	126000		50413	261	191260	0			4656	9		
2799399								0	1770		0	0	33822		17803	92	53395	0			542	2		
2799803								0	0		0	0	61582		26302	176	87884	0						
2800491								0	9153		253	1	111243		117167	477	237817	0			9310	19		
2802664								0	1447		0	0	212373		77216	343	291036	0			8638	16		
2802945								0	19848		313	1	136862		123344	406	280367	0			8577	10		
2803223								0	4313		0	0	120301		82238	385	206852	0			9396	14		
2804284								0	2394		0	0	91698		39816	175	133908	0			665	1		
2804864								0	19680		1285	4	92809		53323	225	167097	0			1131	3		
2804882								0	10010		0	0	93436		57755	231	161201	0	155022	0	3378	5		
2804891								0	5698		0	0	84256		37010	208	126965	0	126406	0	1017	2		
2805441								0	12163		533	2	111714		260688	544	385098	0	357331	0	65995	40		
2805535								0	6464		536	2	58490		39065	178	104555	0						
2805928								0	2686		778	2	33774		26794	159	64034	0			1385	3		
2806091								0	10052		0	0	86564		72617	259	169233	0			18533	22		
2806112								0	3250		0	0	101607		50883	164	155740	0			1713	4		
2806626							3111	0	180		0	0	737306		237933	542	975419	0	897711	0	21887	41		
2806635								0	1492		0	0	58523		47394	223	107410	0			5378	12		
2806840								0	1407		0	0	44156		36546	184	82109	0			13785	24		
2807173								0	641		0	0	11004		6535	27	18180	0			314	1		
2808602								0	1737		0	0	67094		89519	319	158350	0			0	0		
2808787								0	21		0	0	36069		38587	125	74677	0	79240	0	11856	10		
2808808								0	2232		0	0	64245		23665	92	90142	0	88359	0	1005	3		
2809935								0	14015		256	1	109809		57881	300	181961	0			0	0		
2810007								0	22015		1701	4	347800		233718	670	605234	0			1691	3		
2811086								0	3356		251	1	39364		6123	39	49095	0			0	0		
2813491								0	9162		0	0	54897		32287	172	96346	0			1653	5		
2814210								0	4708		0	0	174011		275225	798	453944	0			42812	66		
2815879								0	2270		261	1	26227		21728	70	50486	0			646	2		
2816474								0	6141		1238	3	156097		226561	705	390037	0	382593	0	31546	57		
2817323								0	3863		284	1	64463		32068	162	100678	0			2680	4		
2817677								0	926		386	1	33668		29489	42	64470	0			1177	3		
2817837								0	1188		0	0	44569		18298	97	64055	0			817	1		
2818731								0	1993		0	0	61986		24435	128	88414	0			2264	5		
2820604								0	5686		888	3	71835		40875	187	119284	0			526	1		
2823221								0	8700		298	1	58253		38697	205	105947	0			5421	10		
2823230								0	6719		0	0	38834		31722	114	77274	0			1939	6		
2826017								0	0		0	0	0		0	0	0	0						
2826316								0	21174		539	2	296272		213499	1120	531484	0			17752	37		
2830135								0	4456		0	0	56900		65804	245	127160	0			4109	5		
2830537								0	2010		0	0	38872		34991	126	75873	0			5328	11		
2833882								0	4556		305	1	92911		77957	294	175729	0			27564	14		
2834179								0	9460		1012	3	60554		52031	159	123056	0			469	1		
2834759								0	11817		253	1	191485		92684	449	296239	0			3686	7		
2835103								0	5227		260	1	35632		35474	176	76593	0			0	0		
2835756								0	5284		0	0	112594		77603	495	195482	0			3389	3		
2836306								0	4056		0	0	54598		72217	247	130871	0			2430	6		
2837059								0	988		0	0	16284		9738	53	27010	0			0	0		
2837077								0	3580		252	1	58890		29524	159	92246	0			6084	9		
2837200								0	26914		2239	6	185869		143340	699	358362	0			6950	17		
2837406								0	10608		1092	4	82777		99738	510	194215	0			2771	6		
2838207								0	4778		251	1	409622		144024	708	559005	329			2918	8		
2839053								0	8739		291	1	28956		38974	148	76960	0			2471	7		
2839790								0	10810		650	2	207003		244579	480	463042	0			23557	32		
2841702								0	265		0	0	45157		78137	211	123559	0			6283	8		
2843706								0	5056		255	1	22251		30096	136	57658	0						
2843724								0	0		0	0	159079		117595	342	276674	0			5024	6		
2845205								0	157		0	0	11158		3792	25	15107	0	14691	0	0	0		
2845755								0	5976		1024	2	46060		58383	344	111443	0			0	0		
2845782								21868	0		0	0	0		0	0	0	0					Bessemer Trust Company, N.A.	
2846444								0	4007		0	0	109849		51373	226	165229	0			9014	11		
2846453								0	2712		0	0	49575		23658	142	75945	0			0	0		
2847085								0	2078		348	1	30074		17044	106	49544	0			1281	3		
2847142								0	4667		262	1	123533		43891	225	172353	0			2317	5		
2847432								0	9924		329	1	69769		52894	258	132916	0			1841	6		
2847900								0	1393		0	0	47039		62477	214	110909	0			1047	3		
2848037								0	2428		0	0	43768		50618	223	96814	0	96385	0	10706	17		
2848493								0	1798		0	0	38683		27821	139	68302	0			2768	5		
2848756								0	3931		0	0	73633		36586	176	114166	15			2313	6		
2848895								0	1751		0	0	28704		16343	99	46798	0			686	2		
2849212								0	10470		612	2	166690		117151	563	294922	0			0	0		
2849285								0	4674		0	0	35482		27961	76	68117	0			1548	4		
2849801								0	6406		956	2	128341		343626	557	479330	0			0	0		
2849829								0	3331		1407	2	123024		280034	935	407797	0			52265	101		
2850722							40322	0	0		0	0	3778783		0	0	3778783	0	2943297	0	0	0		
2850768								0	8208		0	0	85598		108398	371	202204	0	187968	0	8651	14		
2851185								0	8881		933	3	88872		78819	258	177505	0			3867	10		
2853358								0	36373		1363	5	261337		124456	696	423529	0			10797	19		
2854113								0	0		0	0	25321		412743	150	438064	0						
2854494								0	1100		0	0	62180		92766	296	156511	465			4435	4		
2855071								0	3726		258	1	36751		73789	195	114524	0			2118	3		
2855156								0	2859		263	1	50640		73300	277	127062	0			3427	7		
2855307								0	1790		0	0	26262		12394	62	40446	0			913	1		
2855866								0	3133		0	0	51687		85659	280	140479	0			21510	24		
2855884								0	555		379	1	45701		17897	95	64532	0	60707	0	2495	5		
2855914								0	15379		1946	4	133765		216179	763	367269	0			3478	7		
2855978								0	8268		554	2	120558		447601	626	576981	0			19369	41		
2856032								0	2827		0	0	70379		47858	201	121064	0	121496	0	8360	12		
2856500							460264	0	40663		5371	15	439498		530234	1703	1015765	0	1032126	0	37239	57		
2856685								0	6651		573	2	40587		22289	86	70099	0			1710	3		
2856939								0	637		0	0	16796		7775	42	25208	0			2272	4		
2857600								0	5239		252	1	74413		88968	329	168873	0			11806	24		
2857794								0	11301		0	0	383242		129904	723	524447	0	522741	0	9068	19		
2858205								0	10851		254	1	111785		68430	356	191320	0			2436	6		
2858492								0	12701		395	1	121740		78098	279	212934	0	209886	0	2884	8		
2858960							443239	0	51926		1005	3	989914		499208	612	1542053	0	1380176	0	440041	153		
2859574								0	22084		0	0	268318		361682	1090	652083	0			7369	16		
2859903								0	6905		346	1	169783		308582	475	485617	0			43090	50		
2860039								0	846		1037	3	25440		53194	154	80517	0			0	0		
2860271								0	834		799	2	50411		184298	404	236342	0			13052	18		
2860440								0	7259		512	2	201827		234249	876	443848	0			39544	66		
2861317								0	5394		940	3	58705		49676	240	114715	0			853	2		
2864729								0	0		0	0	0		0	0	0	0			0	0		
2866255								0	6421		0	0	67336		151694	462	225451	0			3578	8		
2867056							483	0	0		0	0	0		583	1	583	0	580	0	0	0	N/A	
2867337								0	639		0	0	147355		148997	278	296992	0			18933	29		
2868259								0	3565		279	1	166001		79326	323	249171	0			7086	16		
2868352								0	0		0	0	40		0	0	40	0						
2869162								0	11389		960	2	305314		230258	673	547921	0			20519	40		
2869180								0	6538		0	0	66227		59694	122	132459	0			2802	5		
2869199								0	10910		1333	3	59572		157411	435	229226	0			3689	7		
2869667								0	5469		0	0	63619		60658	255	129746	0						
2871099								0	6090		443	1	58450		36076	163	101059	0						
2871558								0	4534		0	0	98885		18807	42	122226	0			3244	7		
2872340								0	3586		526	2	74425		127589	310	206126	0			11427	12		
2872845								0	3084		0	0	44101		79686	230	126871	0			3474	10		
2873075								0	5941		270	1	86239		54492	310	146942	0			3069	7		
2873860								0	7941		0	0	106302		55163	253	169410	4			2605	6		
2874634								0	30555		1077	4	421498		638899	1972	1092029	0			30238	19		
2875592								0	4454		0	0	69960		32310	186	106724	0			1595	5		
2876311								0	3457		0	0	74206		75619	192	153282	0			3264	7		
2877345								0	71		0	0	31774		46129	121	77974	0			0	0		
2877484								0	1343		0	0	17055		61839	57	80237	0			43792	2		
2877831								0	3044		0	0	42850		49249	122	95143	0			1922	5		
2877840								0	452		0	0	111643		102808	385	214902	0			6569	12		
2879992								0	2349		477	1	71450		88396	357	162672	0			7760	7		
2880019								0	763		0	0	9704		37655	65	48122	0			1048	3		
2881593								0	2186		0	0	24110		15646	59	41942	0			866	1		
2882125								0	0		0	0	14566		94823	137	109389	0			4843	9		
2882983								0	6809		0	0	62887		40517	174	110213	0			5122	12		
2883038								0	1190		0	0	30877		41426	125	73493	0			0	0		
2883047								0	5318		0	0	42894		32282	209	80494	0			372	1		
2883971								0	42		0	0	13451		6508	49	20001	0			0	0		
2885171								0	13325		810	3	149721		149028	497	312884	0			6281	12		
2886178								0	12670		709	2	87523		70208	355	171110	0			1546	4		
2886187								0	6652		0	0	84501		111744	329	202897	0	202270	0	9854	22		
2887335								0	0		0	0	0		0	0	0	0						
2887399								0	7535		254	1	63179		13181	69	84149	0			276	1		
2887661								0	4424		896	2	81199		159239	572	245758	0			25880	39		
2888789								0	6600		359	1	184811		293245	1142	485205	190			17012	24		
2889227								0	0		0	0	13255		171320	207	184575	0			57575	51		
2895835								0	10280		0	0	97005		53972	333	161257	0			2957	8		
2896216								0	3154		0	0	48180		44942	191	96276	0			8550	7		
2896298								0	120		0	0	37208		119978	430	157306	0			7729	17		
2896430								0	0		0	0	0		0	0	0	0						
2897400								0	104		0	0	48780		54142	155	109655	6629	86925	5776	5615	6		
2897633								0	5954		0	0	65843		38010	171	109807	0			6562	8		
2897736								0	0		0	0	61171		87950	409	149121	0			12206	20		
2897754								0	8107		0	0	88518		69172	334	165797	0			0	0		
2900092								0	1975		0	0	43579		33771	117	79325	0			356	1		
2901558								0	587		0	0	47769		17135	84	65491	0			0	0		
2901688								0	5137		253	1	79224		90542	354	175156	0			0	0		
2902041								0	2132		0	0	66511		27536	141	96179	0			888	2		
2903123								0	13448		270	1	177862		80956	446	272537	0			0	0		
2905163								16004	0		0	0	13428		615992	349	629420	0	598103	0	27200	44	First Niagara Bank	
2905565								0	2745		0	0	30128		34164	167	67037	0			2144	6		
2905604								0	4996		310	1	100071		37049	125	142426	0			625	1		
2905613								0	12190		261	1	70474		92597	259	175522	0			1219	3		
2905761								0	1081		0	0	18347		22978	105	42406	0			3547	6		
2906311								0	13801		0	0	137807		41742	262	193350	0			1994	4		
2907019								0	4565		0	0	60203		31160	161	95927	0			307	1		
2907046								0	97		0	0	76699		39369	274	116165	0			3015	7		
2907439								0	36916		1120	4	77540		87585	412	203160	0	192541	0	541	1		
2907484								0	11801		647	1	191908		319385	791	523741	0			39009	44		
2907493								0	2541		2241	5	28596		36491	119	69869	0			366	1		
2908575								0	0		0	0	144950		5334	15	150284	0			3470	3		
2910121								0	292		0	0	42148		83832	351	126272	0			0	0		
2910194								0	3122		0	0	58119		20514	112	81755	0			480	1		
2911128								0	5713		0	0	66807		41915	201	114435	0			4229	5		
2911511								0	206		0	0	6050		10824	28	17080	0			252	1		
2911856								0	14922		1239	3	76779		47408	319	140348	0			0	0		
2911865								0	1326		0	0	61611		24169	112	87380	274			0	0		
2911986								0	1011		0	0	14904		13066	64	28981	0			659	2		
2912367								0	2546		271	1	158126		173711	730	334654	0			17868	39		
2912750								0	0		0	0	0		0	0	0	0						
2913346								0	579		0	0	258489		25651	83	284719	0			579	2		
2913551								0	2333		1075	3	203956		59907	284	267318	47			6607	9		
2913702								0	12092		606	2	96554		65656	273	174908	0			4362	8		
2913887								0	31395		2193	5	248531		288720	1250	570839	0			0	0		
