"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
892223																																																																																																																																																																																	3146	0	0	0	0	0	20062	111494	0	0	415	0	6194	109679	0	0	0	0	8347	0	0	0	163	748	0	1800	415	2215	3261	16692	45536	5487	46326	0	0	0.0559	0.1145	0.0841	0.0000	0.0000	0.0000	6132	2215	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
892250																																																																																																																																																																																	980	44	0	0	0	190	6473	18475	0	0	215	0	2000	18198	0	0	0	0	2093	0	0	0	0	0	0	0	138	138	98	6120	5227	542	7177	0	0	0.1074	0.1914	0.1787	0.0000	0.0000	0.0000	1955	138	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	
892353																																																																																																																																																																																	1320	2153	0	0	0	1540	3364	23508	0	0	320	0	1650	23400	0	0	0	0	1762	0	0	0	0	0	0	0	173	173	498	11121	1040	610	11101	0	0	0.0679	0.1286	0.1160	0.0000	0.0000	0.0000	1589	173	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	
893248																																																																																																																																																																																	7615	7600	0	0	0	0	37989	273585	0	0	2582	0	23482	279159	0	0	0	0	25246	0	0	1036	0	10518	0	0	2447	2447	3294	45395	86797	7774	139590	0	0	0.0817	0.1291	0.1166	0.0000	0.0000	0.0000	22799	2447	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	
893538																																																																																																																																																																																	7750	0	0	0	0	34887	0	169364	0	0	946	0	12392	167386	0	0	0	0	13338	0	0	17	0	0	0	0	946	946	8559	37584	27965	4965	96202	0	0	0.0740	0.1133	0.1053	0.0000	0.0000	0.0000	12392	946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
893640																																																																																																																																																																																	670	44	0	0	0	0	14383	59282	0	0	397	0	4938	57653	0	0	0	0	5199	0	0	0	0	3431	0	0	397	397	729	9976	20569	1826	28178	0	0	0.0833	0.1233	0.1139	0.0000	0.0000	0.0000	4802	397	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
893800																																																																																																																																																																																	15226	564	0	0	0	3573	86026	434144	14	0	2913	0	31787	415534	0	0	0	0	34874	0	0	367	0	11069	0	0	2913	2927	9783	98394	151578	7982	177579	1754	0	0.0769	0.1249	0.1144	0.0000	0.0000	0.0000	31947	2927	-160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
893855																																																																																																																																																																																	1526	3801	0	0	0	1	5835	44349	0	0	426	0	6545	43968	0	0	0	0	4629	0	0	60	0	0	0	0	331	331	189	11087	14000	1501	17221	0	0	0.1030	0.1753	0.1628	0.0000	0.0000	0.0000	4298	331	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	
894058																																																																																																																																																																																	1024	2000	0	0	0	698	6813	21423	0	0	112	0	1964	21518	0	0	0	0	1988	0	0	0	0	0	0	0	112	112	2474	8598	806	745	9560	0	0	0.0872	0.1702	0.1606	0.0000	0.0000	0.0000	1876	112	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894151																																																																																																																																																																																	1183	0	0	0	0	1402	4509	76004	0	0	575	0	9406	74801	0	0	0	0	7654	0	0	268	0	0	0	0	575	575	958	4627	24650	4926	44016	0	0	0.0977	0.1330	0.1230				7079	575	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894245																																																																																																																																																																																	196	847	0	0	0	0	657	10517	0	0	64	0	1562	9695	0	0	0	0	913	0	0	0	0	0	0	0	64	64	853	847	0	1075	8881	0	0	0.0945	0.1009	0.0938				849	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894348																																																																																																																																																																																	4838	6273	0	0	0	3000	33512	206165	0	0	1847	0	20167	198463	0	0	0	0	21669	0	0	140	0	0	0	0	1847	1847	9030	19084	33834	9278	145531	0	0	0.0999	0.1302	0.1191	0.0000	0.0000	0.0000	19822	1847	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894544																																																																																																																																																																																	4515	0	0	0	0	0	48303	200309	0	0	1605	0	20317	187394	0	0	0	0	21016	0	0	600	0	3549	0	0	1605	1605	6794	37142	35011	5770	122015	992	0	0.1036	0.1407	0.1300	0.0000	0.0000	0.0000	19411	1605	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894553																																																																																																																																																																																	9210	27400	0	0	0	0	153382	487239	0	0	2464	0	37856	461200	0	0	0	0	40240	0	0	2375	0	15774	0	0	2464	2464	3295	187691	48740	28798	249855	225	0	0.0819	0.1250	0.1173	0.0000	0.0000	0.0000	37776	2464	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894834																																																																																																																																																																																	1899	2240	0	0	0	0	4006	39975	0	0	544	0	2750	39760	0	0	0	0	3052	0	0	0	0	0	0	0	400	400	2922	3104	6036	3494	28359	0	0	0.0668	0.0958	0.0833	0.0000	0.0000	0.0000	2652	400	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	
894946																																																																																																																																																																																	1579	1275	0	0	0	247	17225	69182	0	0	523	0	6359	69100	0	0	0	0	5673	0	0	187	0	1254	0	0	523	523	1749	18435	11773	5019	36501	100	0	0.0758	0.1210	0.1098	0.0000	0.0000	0.0000	5150	523	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
895055																																																																																																																																																																																	2422	2450	0	0	0	891	7052	55232	0	0	615	0	5057	55551	0	0	0	0	5521	0	0	0	0	0	0	0	498	498	517	11642	12264	1825	31372	0	0	0.0904	0.1390	0.1265	0.0000	0.0000	0.0000	5023	498	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	
895158																																																																																																																																																																																	1501	3241	0	0	0	1274	14271	50106	0	0	182	0	3500	48330	0	0	0	0	3608	0	0	0	710	0	0	0	182	182	3177	19289	4681	3441	23028	0	0	0.0709	0.1220	0.1158				3426	182	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
895448																																																																																																																																																																																	727	1735	0	0	0	0	18295	47896	0	0	319	0	6495	46371	0	0	0	0	6493	0	0	0	0	1476	0	0	319	319	1389	16435	8496	2394	21569	0	0	0.1331	0.2176	0.2069	0.0000	0.0000	0.0000	6174	319	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
895541																																																																																																																																																																																	979	5395	0	0	0	0	6145	23280	0	0	92	0	3197	23432	0	0	0	0	3258	0	0	0	0	7	0	0	92	92	0	11969	2809	488	8562	0	0	0.1351	0.2635	0.2560	0.0000	0.0000	0.0000	3166	92	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
895550																																																																																																																																																																																	661	2248	0	0	0	6741	0	19453	0	0	413	0	3570	20702	0	0	0	0	3717	0	0	0	0	0	0	0	147	147	271	9379	605	524	9611	0	0	0.1724	0.3225	0.3098	0.0000	0.0000	0.0000	3570	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	
895653																																																																																																																																																																																	1182	3084	0	0	0	1001	1405	24758	0	0	177	0	1970	23709	0	0	0	0	2133	0	0	0	0	0	0	0	177	177	2301	4266	7399	309	10955	0	0	0.0825	0.1375	0.1261	0.0000	0.0000	0.0000	1956	177	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
895710																																																																																																																																																																																	12206	0	0	0	0	0	399519	791642	2291	0	5386	0	77458	783845	0	0	0	0	82667	0	0	2177	2973	30385	0	0	5178	7469	55972	299127	205127	34019	235669	0	0	0.0959	0.1997	0.1816	0.0000	0.0000	0.0000	75198	7469	2260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	
895822																																																																																																																																																																																	17078	34217	0	0	0	745	78729	393126	0	0	5498	0	32427	356808	0	0	0	0	34794	0	0	478	2914	0	0	0	3074	3074	60785	68087	76426	6400	192174	0	0	0.0889	0.1429	0.1303	0.0000	0.0000	0.0000	31720	3074	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2424	
895831																																																																																																																																																																																	10182	7910	0	0	0	72983	0	237537	0	0	684	0	33483	236586	0	0	0	0	34167	0	0	314	0	0	0	0	684	684	7208	83867	45012	11268	102134	0	0	0.1415	0.2411	0.2362	0.0000	0.0000	0.0000	33483	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
895952																																																																																																																																																																																	467	1057	0	0	0	0	1055	12720	0	0	324	0	1511	11911	0	0	0	0	1582	0	0	0	0	0	0	0	83	83	168	2402	8611	274	1854	0	5	0.1259	0.2472	0.2343	0.0000	0.0000	0.0000	1499	83	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	
896155																																																																																																																																																																																	3503	1324	0	0	0	889	25733	95990	0	0	922	0	14588	97971	0	0	0	0	15190	0	0	101	0	1341	0	0	785	785	2663	14826	38826	3542	40325	320	0	0.1470	0.2398	0.2274	0.0000	0.0000	0.0000	14405	785	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	
896258																																																																																																																																																																																	1627	1828	0	0	0	3167	1771	57096	0	0	694	0	5430	57199	0	0	0	0	5927	0	0	77	74	0	0	0	512	512	776	4632	24836	3068	27520	0	0	0.0947	0.1453	0.1327	0.0000	0.0000	0.0000	5415	512	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	
896427																																																																																																																																																																																	3108	2675	0	0	0	0	52721	156767	0	0	1000	0	14984	154381	0	0	0	0	15607	0	0	257	0	1887	0	0	1000	1000	7654	50504	33463	5873	65582	0	0	0.0946	0.1667	0.1560	0.0000	0.0000	0.0000	14607	1000	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
896566																																																																																																																																																																																	58187	10000	0	0	0	0	29829	277671	0	0	1919	0	20468	274862	0	0	0	0	22205	0	0	2902	0	8325	0	0	1919	1919	3272	95271	35411	8991	145361	0	0	0.0738	0.1174	0.1072	0.0000	0.0000	0.0000	20286	1919	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
896605																																																																																																																																																																																	3558	15300	0	0	0	1349	50611	95448	0	0	146	0	15906	91389	0	0	0	0	15918	0	0	77	124	0	0	0	146	146	2970	67736	3028	2825	21637	0	0	0.1726	0.4321	0.4282	0.0000	0.0000	0.0000	15772	146	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
896641																																																																																																																																																																																	1529	265	0	0	0	0	9675	44551	0	0	615	0	4190	44629	0	0	0	0	4538	0	0	130	0	0	0	0	420	420	1338	9078	5951	1861	28682	0	0	0.0923	0.1358	0.1233	0.0000	0.0000	0.0000	4118	420	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	
896856																																																																																																																																																																																	3602	3500	0	0	0	500	3925	80506	0	0	1172	0	5960	78836	0	0	0	0	6668	0	0	0	11	409	0	0	723	723	8846	5489	21630	4447	45713	5253	0	0.0754	0.1162	0.1036				5945	723	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	
897237																																																																																																																																																																																	849	0	0	0	0	0	18762	36569	0	0	292	0	5012	36348	0	0	0	0	5124	0	0	0	11	0	0	0	247	247	1213	16159	5481	1559	13786	0	0	0.1342	0.2598	0.2473	0.0000	0.0000	0.0000	4877	247	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	
897330																																																																																																																																																																																	2235	3300	0	0	0	2731	7928	44074	0	0	545	0	5612	43629	0	0	0	0	5973	0	0	40	0	0	0	0	335	335	1222	14169	10758	2790	18508	0	0	0.1292	0.2250	0.2123	0.0000	0.0000	0.0000	5638	335	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	
897433																																																																																																																																																																																	5757	683	0	0	0	0	22867	148645	0	0	1827	0	12607	139853	0	0	0	0	13891	0	0	0	659	0	0	0	1569	1569	5197	13690	17288	7830	113822	0	0	0.0881	0.1109	0.0985	0.0000	0.0000	0.0000	12322	1569	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	
897451																																																																																																																																																																																	2715	0	0	0	0	0	6434	43711	0	0	497	0	3902	43569	0	0	0	0	3786	0	0	0	236	11	0	0	440	440	390	7752	4035	2568	31475	0	0	0.0776	0.1078	0.0953	0.0000	0.0000	0.0000	3346	440	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	
897545																																																																																																																																																																																	1978	4000	0	0	0	0	5858	20751	0	0	160	0	2967	20537	0	0	0	0	3087	0	0	104	0	0	0	0	120	120	1644	10131	3240	406	5874	0	0	0.1445	0.3221	0.3096				2967	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	
897648																																																																																																																																																																																	4296	950	0	0	0	8900	21292	87700	0	0	875	0	14749	87754	0	0	0	0	15539	0	0	208	0	0	0	0	875	875	0	0	0	2431	88704	0	0	0.1671	0.1748	0.1651	0.0000	0.0000	0.0000	14664	875	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
897657																																																																																																																																																																																	1306	2562	0	0	0	511	12296	32222	0	0	299	0	3110	31976	0	0	0	0	3142	0	0	86	0	0	0	0	210	210	6283	10207	2339	588	13507	0	0	0.0917	0.1880	0.1754	0.0000	0.0000	0.0000	2932	210	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	
897853																																																																																																																																																																																	955	1723	0	0	0	0	8130	48857	0	0	694	0	5239	47276	0	0	0	0	5614	0	0	30	0	374	0	0	442	442	415	9939	11731	587	27399	0	0	0.1094	0.1599	0.1474	0.0000	0.0000	0.0000	5172	442	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	
898010																																																																																																																																																																																	2060	3410	0	0	0	7584	336	50007	0	0	390	0	7244	49900	0	0	0	0	7634	0	0	383	0	507	0	0	390	390	3639	4027	19991	1493	22735	0	0	0.1452	0.2234	0.2120	0.0000	0.0000	0.0000	7244	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
